,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.43333333333333335,0.0,0.28888888888888886,0.07777777777777778,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.011111111111111112,0.0,0.05555555555555555,0.0
1993,0.009523809523809525,0.0,0.01904761904761905,0.0,0.0,0.0,0.05714285714285714,0.19523809523809524,0.0,0.4,0.09047619047619047,0.04285714285714286,0.01904761904761905,0.0,0.0,0.01904761904761905,0.0,0.0,0.07142857142857142,0.0761904761904762
1994,0.02564102564102564,0.0,0.008547008547008548,0.0,0.0,0.0,0.05982905982905983,0.15384615384615385,0.0,0.4188034188034188,0.08547008547008547,0.02564102564102564,0.017094017094017096,0.0,0.0,0.008547008547008548,0.06837606837606838,0.0,0.08547008547008547,0.042735042735042736
1995,0.005008347245409015,0.0,0.005008347245409015,0.0,0.0,0.0,0.06176961602671119,0.21869782971619364,0.00333889816360601,0.3555926544240401,0.038397328881469114,0.07011686143572621,0.02337228714524207,0.0,0.001669449081803005,0.00333889816360601,0.05342237061769616,0.0,0.07679465776293823,0.08347245409015025
1996,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,0.0,0.11666666666666667,0.08,0.006666666666666667,0.3,0.06666666666666667,0.06,0.023333333333333334,0.0,0.006666666666666667,0.006666666666666667,0.14,0.0,0.05333333333333334,0.13333333333333333
1997,0.004037685060565276,0.0,0.0013458950201884253,0.0013458950201884253,0.0,0.0013458950201884253,0.07671601615074024,0.17362045760430686,0.010767160161507403,0.3203230148048452,0.06460296096904442,0.052489905787348586,0.024226110363391656,0.0013458950201884253,0.004037685060565276,0.009421265141318977,0.08209959623149395,0.0,0.0847913862718708,0.08748317631224764
1998,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.003005259203606311,0.0,0.0,0.06836964688204357,0.13598797896318557,0.005259203606311044,0.33809166040571,0.07738542449286251,0.05559729526671676,0.029301277235161533,0.0,0.0015026296018031556,0.002253944402704733,0.06235912847483095,0.0015026296018031556,0.08039068369646882,0.135236664162284
1999,0.00354924578527063,0.0,0.013309671694764862,0.001774622892635315,0.0,0.00354924578527063,0.06566104702750665,0.16415261756876665,0.0044365572315882874,0.29281277728482696,0.06832298136645963,0.04791481810115351,0.026619343389529725,0.0,0.00354924578527063,0.008873114463176575,0.08251996450754215,0.001774622892635315,0.07808340727595386,0.13309671694764863
2000,0.008333333333333333,0.005555555555555556,0.004629629629629629,0.004629629629629629,0.0,0.000925925925925926,0.05740740740740741,0.14074074074074075,0.001851851851851852,0.2777777777777778,0.05462962962962963,0.06944444444444445,0.03981481481481482,0.0,0.003703703703703704,0.010185185185185186,0.10925925925925926,0.0,0.0787037037037037,0.13240740740740742
2001,0.0032679738562091504,0.0,0.005718954248366013,0.0,0.0,0.0008169934640522876,0.06944444444444445,0.1184640522875817,0.004084967320261438,0.2508169934640523,0.09803921568627451,0.058823529411764705,0.035130718954248366,0.0008169934640522876,0.0016339869281045752,0.007352941176470588,0.09313725490196079,0.0032679738562091504,0.10702614379084967,0.14215686274509803
2002,0.004294917680744453,0.0,0.007874015748031496,0.0021474588403722263,0.0,0.002863278453829635,0.06800286327845383,0.13743736578382248,0.005010737294201861,0.23335719398711524,0.13672154617036505,0.043664996420901936,0.03364352183249821,0.0007158196134574087,0.002863278453829635,0.005010737294201861,0.08876163206871868,0.0007158196134574087,0.08804581245526127,0.1388690050107373
2003,0.008183306055646482,0.0,0.0057283142389525366,0.0024549918166939444,0.0,0.004091653027823241,0.08265139116202946,0.13011456628477905,0.004091653027823241,0.22504091653027825,0.09574468085106383,0.058919803600654665,0.030278232405891982,0.0,0.0024549918166939444,0.009819967266775777,0.12193126022913257,0.004909983633387889,0.09001636661211129,0.12356792144026187
2004,0.006972690296339338,0.004067402672864613,0.005810575246949448,0.0,0.0,0.008134805345729227,0.06449738524113888,0.13596746077861707,0.006391632771644393,0.18361417780360256,0.05461940732132481,0.05926786751888437,0.041836141778036025,0.0011621150493898896,0.002905287623474724,0.006391632771644393,0.16269610691458455,0.005810575246949448,0.09819872167344568,0.15165601394538059
2005,0.007236544549977386,0.002261420171867933,0.004070556309362279,0.004070556309362279,0.0,0.006331976481230212,0.06286748077792854,0.15287200361827227,0.006331976481230212,0.17458163726820444,0.07598371777476255,0.06060606060606061,0.037991858887381276,0.0018091361374943465,0.0013568521031207597,0.016282225237449117,0.15649027589326098,0.017639077340569877,0.08548168249660787,0.1257349615558571
2006,0.0045026606631191155,0.0,0.0028653295128939827,0.0012279983626688497,0.0,0.019238641015145313,0.042161277118297175,0.19279574293900942,0.008186655751125664,0.13876381498158002,0.06753990994678674,0.07040523945968072,0.034383954154727794,0.0012279983626688497,0.0036839950880065493,0.012689316414244782,0.18379042161277118,0.013507981989357348,0.08718788374948834,0.11584117887842817
2007,0.0033178500331785005,0.0009953550099535502,0.0072992700729927005,0.0033178500331785005,0.0,0.008958195089581952,0.059721300597213006,0.18148639681486398,0.007631055076310551,0.14134041141340412,0.06569343065693431,0.049435965494359656,0.028533510285335104,0.0009953550099535502,0.0072992700729927005,0.011612475116124751,0.18911745189117452,0.019575315195753153,0.0743198407431984,0.139349701393497
2008,0.008887308922858158,0.0007109847138286527,0.005687877710629221,0.004265908282971916,0.0,0.012086740135087096,0.048346960540348385,0.15037326697476006,0.008887308922858158,0.11624600071098472,0.08354070387486669,0.04692499111269108,0.026661926768574477,0.0017774617845716318,0.0067543547813722,0.014219694276573054,0.20334162815499468,0.041592605758976185,0.09953785993601137,0.12015641663704231
2009,0.004032258064516129,0.0,0.0125,0.005241935483870968,0.0,0.02661290322580645,0.0657258064516129,0.13669354838709677,0.012096774193548387,0.12217741935483871,0.062096774193548386,0.05282258064516129,0.03870967741935484,0.0008064516129032258,0.0036290322580645163,0.020161290322580645,0.19475806451612904,0.03588709677419355,0.09879032258064516,0.10725806451612903
2010,0.009654660230226514,0.0,0.014853323431117713,0.004827330115113257,0.0007426661715558856,0.010768659487560341,0.10100259933160044,0.10620126253249164,0.011511325659116228,0.10620126253249164,0.08540660972892684,0.044188637207575196,0.03156331229112514,0.0011139992573338284,0.007426661715558856,0.031191979205347196,0.2168585220943186,0.007055328629780914,0.11065725956182695,0.09877460081693279
2011,0.009299442033477991,0.0006199628022318661,0.019218846869187848,0.0043397396156230625,0.0006199628022318661,0.015499070055796652,0.12616243025418475,0.10539367637941724,0.008989460632362058,0.12492250464972102,0.06075635461872288,0.05703657780533168,0.03347799132052077,0.0009299442033477991,0.008989460632362058,0.01518908865468072,0.1893986360818351,0.01022938623682579,0.09547427154370738,0.1134531928084315
2012,0.008548931383577053,0.0017997750281214847,0.01957255343082115,0.004724409448818898,0.0004499437570303712,0.006749156355455568,0.12530933633295838,0.09313835770528683,0.012598425196850394,0.11428571428571428,0.07401574803149606,0.05534308211473566,0.03802024746906637,0.0022497187851518562,0.01079865016872891,0.031271091113610795,0.2017997750281215,0.006749156355455568,0.08863892013498313,0.10393700787401575
2013,0.007495900679315999,0.0021082220660576245,0.02178496134926212,0.008198641368001873,0.0016397282736003748,0.006324666198172874,0.12274537362379949,0.07495900679315999,0.011712344811431248,0.09768095572733661,0.07214804403841649,0.07191379714218786,0.04356992269852424,0.0014054813773717498,0.010072616537830873,0.030217849613492623,0.1829468259545561,0.008667135160459125,0.10915905364253924,0.11524947294448348
2014,0.006934529879665511,0.023047114011829493,0.0617988986334897,0.011829492147664695,0.0004079135223332653,0.005506832551499082,0.16112584132163982,0.04813379563532531,0.028553946563328575,0.05629206608199062,0.04425861717315929,0.06281868243932287,0.04160717927799307,0.005302875790332449,0.017948194982663677,0.057311849887823785,0.15276361411380787,0.005098919029165817,0.10259025086681624,0.1066693860901489
2015,0.008868179768525478,0.006162633398466857,0.07876146099503983,0.027506388095595972,0.0003006162633398467,0.0033067788967383136,0.1139335638058019,0.052457537952803245,0.04614459642266647,0.05546370058620172,0.041935968735908616,0.06343003156470765,0.03847888170750038,0.012926499323613408,0.03021193446565459,0.07485344957162182,0.12701037126108522,0.00541109274011724,0.09754997745378025,0.1152863369908312
2016,0.007309149972929074,0.014482945316729832,0.08337845154304277,0.04561451001624255,0.0024363833243096914,0.0016242555495397943,0.11626962642122361,0.0426367081754196,0.06212777476989713,0.03586897671900379,0.032620465619924204,0.06361667569030861,0.04872766648619383,0.01136978884677856,0.03654574986464537,0.09813210611802924,0.1002977801840823,0.004466702761234434,0.09583107742284785,0.09664320519761777
2017,0.004793289394847214,0.012222887956860395,0.08987417615338526,0.05080886758538047,0.004793289394847214,0.002396644697423607,0.11731575793888556,0.03762732174955063,0.05919712402636309,0.036428999400838824,0.031635710005991614,0.07849011384062313,0.04925104853205512,0.009107249850209706,0.04961054523666866,0.0981426003594967,0.060754943079688435,0.004194128220491312,0.11360095865787898,0.08975434391851408
2018,0.0039627289279211735,0.008032558637678055,0.08760843954160866,0.07057941522973117,0.006533147691978151,0.0023562172003855626,0.10442326228981472,0.03266573845989076,0.08996465674199422,0.0217414587126486,0.022491164185498555,0.0811823926314662,0.05376459248152512,0.011031380529077862,0.04691014244403984,0.1144907357823712,0.051729677626646674,0.0025704187640569775,0.09521259505194388,0.09274927706972261
2019,0.006537982565379826,0.0067455375674553755,0.08914487339144873,0.09371108343711083,0.0038397675383976754,0.0021793275217932753,0.08094645080946451,0.019717725197177252,0.12515566625155666,0.01847239518472395,0.014217517642175177,0.07617268576172685,0.06195516811955168,0.011934412619344126,0.04846409298464093,0.11104192611041926,0.041303445413034455,0.0030095475300954753,0.09921129099211291,0.08623910336239103
2020,0.00401650021710812,0.011940946591402518,0.06719496309161962,0.11159357359965262,0.005210594876248371,0.0011940946591402519,0.0827181936604429,0.02236213634389926,0.13938341293964393,0.019539730785931395,0.018779852366478507,0.06458966565349544,0.06003039513677812,0.007381676074685193,0.049066435084672164,0.12624837168910116,0.0364741641337386,0.001411202778983934,0.09476769431176726,0.07609639600521059
2021,0.004598474652310453,0.0088604755495738,0.07682817406908928,0.1401973979362943,0.009645580978017048,0.001009421265141319,0.06572454015253477,0.02579632122027815,0.13380439659039928,0.01693584567070435,0.021310004486316734,0.07357559443696725,0.0515926424405563,0.008748317631224764,0.037236428891879766,0.10621354867653657,0.02781516375056079,0.002018842530282638,0.10912965455361148,0.07895917451772096
2022,0.006129722024233785,0.004419101924447612,0.06813970064148253,0.15894511760513186,0.003848895224518888,0.0014255167498218105,0.0751247327156094,0.026799714896650034,0.12444761225944405,0.014540270848182466,0.023806129722024234,0.0835352815395581,0.05645046329294369,0.005987170349251603,0.03592302209550962,0.0909479686386315,0.02608695652173913,0.0007127583749109052,0.10648610121168924,0.08624376336421953
2023,0.0070859167404783,0.014880425155004429,0.06572187776793623,0.14968999114260406,0.005137289636846767,0.0001771479185119575,0.08148804251550044,0.01913197519929141,0.11302037201062888,0.014348981399468556,0.015589016829052258,0.0829052258635961,0.05155004428697963,0.005845881310894597,0.04534986713906112,0.10735163861824623,0.02320637732506643,0.001771479185119575,0.11638618246235606,0.07936226749335695
