artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Alrima,255,2.511026530371977,0.8382012480017174,15,0.14901960784313725,7,"15,2,10","0.149,0.141,0.122",0.5256862745071754,generalist
Yaro,254,2.671640773115572,0.8918155993780004,1,0.14173228346456693,7,"1,8,2","0.142,0.122,0.114",0.4397637795253605,generalist
Barack,254,2.5517880288754546,0.8518077704748087,5,0.23228346456692914,9,"5,10,15","0.232,0.098,0.094",0.4948818897613049,generalist
Scred Connexion,252,2.4731586645189356,0.8255606438371412,6,0.1746031746031746,7,"6,9,0","0.175,0.175,0.103",0.5420634920607816,generalist
Laylow,252,2.567580597771367,0.8570794594823103,2,0.17857142857142858,9,"2,13,5","0.179,0.139,0.107",0.5003968253943235,generalist
Fonky Family,252,2.3536782792037982,0.78567711139671,6,0.21428571428571427,7,"6,12,11","0.214,0.151,0.115",0.5992063492033534,generalist
Zola,248,2.142505646421903,0.715185954811689,2,0.2620967741935484,5,"2,8,1","0.262,0.230,0.169",0.6758064516095242,generalist
Alpha Wann,245,2.6033098252901135,0.8690061686325773,18,0.17551020408163265,7,"18,3,4","0.176,0.118,0.106",0.47734693877312345,generalist
Mafia K’1 Fry,245,2.3200896932139905,0.7744649659435517,12,0.23673469387755103,6,"12,6,3","0.237,0.159,0.159",0.6165306122418153,generalist
Hugo TSR,243,2.561131914530253,0.8549268361327399,3,0.16872427983539096,9,"3,11,0","0.169,0.123,0.099",0.49609053497694344,generalist
TLF,242,2.8272370157185263,0.9437549011562472,3,0.10743801652892562,7,"3,6,11","0.107,0.103,0.083",0.3078512396678825,generalist
Kalash,242,2.7967889228371163,0.9335910780568993,5,0.13636363636363635,7,"5,15,10","0.136,0.091,0.091",0.32396694214714034,generalist
Jeff Le Nerf,238,2.5686391491747993,0.8574328126216335,3,0.23109243697478993,8,"3,6,11","0.231,0.122,0.101",0.48487394957740765,generalist
Nahir,238,2.545489373682266,0.8497052277179701,1,0.2184873949579832,6,"1,8,2","0.218,0.109,0.109",0.5046218487369727,generalist
Fabe,234,2.4757728997054977,0.826433296980962,6,0.20085470085470086,7,"6,9,3","0.201,0.171,0.103",0.5448717948690706,generalist
Landy,233,2.293755714987279,0.7656744680545432,8,0.21888412017167383,4,"8,2,1","0.219,0.202,0.133",0.6195278969926107,generalist
Saïan Supa Crew,231,2.658306774610707,0.8873646013290172,3,0.13852813852813853,6,"3,6,4","0.139,0.126,0.121",0.44480519480297076,generalist
Youri,231,2.3794907365325884,0.7942935213331586,2,0.24242424242424243,5,"2,4,13","0.242,0.177,0.143",0.5859307359278065,generalist
ASHE 22,231,2.0073510302505904,0.6700702355718747,1,0.2987012987012987,5,"1,2,8","0.299,0.251,0.147",0.7175324675288798,generalist
PSO Thug,228,2.236707086673948,0.7466311680851332,1,0.3026315789473684,5,"1,8,18","0.303,0.140,0.123",0.6390350877161028,moderate
Lorenzo,224,2.4791784913459893,0.8275701113987776,2,0.23660714285714285,6,"2,4,13","0.237,0.143,0.103",0.5415178571401494,generalist
Caballero,222,2.607169207520252,0.8702944620706153,3,0.22522522522522523,5,"3,4,16","0.225,0.140,0.077",0.46351351351119596,generalist
Chilla,221,2.4173544394807442,0.806932735885945,0,0.2986425339366516,7,"0,5,14","0.299,0.136,0.068",0.5386877828027365,generalist
The Shin Sekaï,217,2.5803417815010192,0.8613392472618481,5,0.17972350230414746,8,"5,0,14","0.180,0.157,0.092",0.4891705069099969,generalist
47ter,217,2.078685442987732,0.6938822475353182,0,0.30414746543778803,5,"0,5,14","0.304,0.272,0.088",0.6877880184297408,moderate
Jack Uzi,216,1.835795475361934,0.6128035844752027,4,0.5138888888888888,3,"4,13,2","0.514,0.134,0.065",0.7231481481445328,specialist
Zuukou Mayzie,216,2.3819902724407087,0.7951278869172216,18,0.19444444444444445,8,"18,5,1","0.194,0.171,0.102",0.5847222222192988,generalist
Luidji,215,2.6890390768297214,0.8976232958359714,5,0.16279069767441862,8,"5,13,15","0.163,0.116,0.098",0.4286046511606479,generalist
Vin’s,214,2.5479467354047323,0.8505255152130041,0,0.16355140186915887,8,"0,6,14","0.164,0.145,0.098",0.5051401869133623,generalist
F430,213,2.458879051921041,0.8207939920492116,2,0.15492957746478872,6,"2,8,1","0.155,0.150,0.146",0.551877934269541,generalist
Dandyguel,213,2.478137580837301,0.8272226469347875,3,0.28169014084507044,7,"3,0,6","0.282,0.108,0.085",0.5232394366171023,generalist
Serane,208,1.5891417284349207,0.5304685410187341,13,0.4423076923076923,3,"13,2,8","0.442,0.312,0.062",0.8024038461498344,moderate
​nelick,206,2.3215068488382933,0.7749380241126056,5,0.23786407766990292,6,"5,0,17","0.238,0.194,0.112",0.6140776698998421,generalist
PNL,205,2.568363931025999,0.8573409425465839,17,0.13658536585365855,9,"17,8,0","0.137,0.122,0.107",0.48024390243662324,generalist
MMZ,204,2.6309218639634375,0.8782232935796496,10,0.12745098039215685,10,"10,8,14","0.127,0.113,0.108",0.4465686274487477,generalist
Unité 2 Feu,203,2.2504284181914542,0.7512114610701361,12,0.21182266009852216,7,"12,4,6","0.212,0.192,0.133",0.6401477832480307,generalist
Diddi Trix,202,2.1772290459389474,0.7267769103264988,8,0.2524752475247525,5,"8,2,1","0.252,0.203,0.144",0.6668316831649826,generalist
UZI (FRA),201,2.3004398437324136,0.7679056850441724,8,0.24378109452736318,5,"8,1,2","0.244,0.189,0.119",0.6231343283550935,generalist
Manau,200,1.9977098311987824,0.6668519242638451,7,0.405,3,"7,0,5","0.405,0.230,0.060",0.6939999999965302,moderate
Guy2Bezbar,199,2.154319688637401,0.7191295789865831,1,0.2562814070351759,7,"1,2,10","0.256,0.236,0.095",0.670100502509212,generalist
Grödash,199,2.6279412678464174,0.8772283461528275,6,0.15577889447236182,8,"6,18,12","0.156,0.101,0.101",0.46155778894241584,generalist
Kohndo,199,2.3029496527329436,0.7687434798707283,0,0.25125628140703515,5,"0,7,6","0.251,0.196,0.131",0.6163316582883759,generalist
Kamelancien,198,2.604885327863423,0.8695320843117645,3,0.1414141414141414,10,"3,14,6","0.141,0.136,0.101",0.46565656565423735,generalist
Sat l’Artificier,198,2.3492246669791035,0.7841904591133899,6,0.2222222222222222,8,"6,3,9","0.222,0.136,0.121",0.600505050502048,generalist
Lycos,197,1.0851164517698144,0.362220770310187,5,0.7258883248730964,3,"5,0,13","0.726,0.112,0.056",0.8703045685235671,specialist
Gérard Baste,197,2.3246698419370047,0.7759938571476982,4,0.2436548223350254,7,"4,13,3","0.244,0.223,0.086",0.6068527918751384,generalist
Abd Al Malik,196,2.123066613828584,0.7086970463184553,7,0.25,6,"7,6,0","0.250,0.194,0.173",0.6857142857108572,generalist
Werenoi,195,2.194460550432428,0.7325289278367412,2,0.26666666666666666,6,"2,1,8","0.267,0.179,0.138",0.6628205128171988,generalist
Octobre Rouge,194,2.529162650112579,0.8442552334999227,6,0.20103092783505155,7,"6,11,16","0.201,0.175,0.093",0.5190721649458583,generalist
SDM,194,2.4038732355396215,0.802432599455152,1,0.25257731958762886,6,"1,8,2","0.253,0.155,0.124",0.5798969072135953,generalist
USKY,193,2.382397104034872,0.7952636906396552,5,0.3160621761658031,5,"5,0,17","0.316,0.114,0.098",0.5562176165775299,moderate
Manu Key,192,2.641875185259491,0.8818796020531231,3,0.171875,10,"3,12,9","0.172,0.089,0.089",0.4401041666644661,generalist
Bosh,192,2.5085276040603532,0.8373670859059639,8,0.20833333333333334,6,"8,1,2","0.208,0.177,0.104",0.529166666664021,generalist
100 Blaze,191,2.434830652111314,0.8127664389791247,2,0.18324607329842932,7,"2,1,4","0.183,0.168,0.110",0.5604712041856793,generalist
Maj Trafyk,190,2.2997942808497336,0.7676901908598693,7,0.26842105263157895,7,"7,3,16","0.268,0.153,0.126",0.6168421052600738,generalist
Fixpen Sill,189,2.4714383921000573,0.8249864027962897,0,0.19047619047619047,8,"0,16,7","0.190,0.127,0.111",0.5447089947062711,generalist
Rocca,189,2.5270584835364804,0.843552845441192,3,0.2275132275132275,8,"3,7,6","0.228,0.111,0.095",0.5103174603149089,generalist
Taïpan,189,2.784311617132902,0.9294260510902499,17,0.10582010582010581,9,"17,7,6","0.106,0.101,0.090",0.327248677247041,generalist
Suzuya,187,1.2793465471105567,0.4270563689567634,5,0.6363636363636364,4,"5,15,0","0.636,0.112,0.086",0.8510695187123221,specialist
Dany Dan,185,2.609016016880933,0.8709109421803316,3,0.24864864864864866,7,"3,13,11","0.249,0.086,0.081",0.4472972972950609,generalist
