topic,rank,artist,n_docs,pct_of_topic,total_topic_docs
13,10,Lunatic,7,1.4227642276422763,492
13,11,Oxmo Puccino,6,1.2195121951219512,492
13,12,Nekfeu,6,1.2195121951219512,492
13,13,Therapie TAXI,6,1.2195121951219512,492
13,14,Fabe,6,1.2195121951219512,492
13,15,Kamelancien,6,1.2195121951219512,492
13,16,Alkpote,5,1.0162601626016259,492
13,17,Kekra,5,1.0162601626016259,492
13,18,Médine,5,1.0162601626016259,492
13,19,Youssoupha,5,1.0162601626016259,492
13,20,Maska,5,1.0162601626016259,492
14,1,JuL,142,3.1967582170193602,4442
14,2,Dadju,75,1.6884286357496625,4442
14,3,Gims,71,1.5983791085096801,4442
14,4,Franglish,71,1.5983791085096801,4442
14,5,Naps,56,1.2606933813597478,4442
14,6,KIK,54,1.2156686177397569,4442
14,7,Therapie TAXI,42,0.9455200360198109,4442
14,8,Black M,41,0.9230076542098155,4442
14,9,Still Fresh,41,0.9230076542098155,4442
14,10,Ridsa,41,0.9230076542098155,4442
14,11,Lefa,40,0.9004952723998199,4442
14,12,KeBlack,39,0.8779828905898244,4442
14,13,A2H,38,0.8554705087798289,4442
14,14,Vegedream,38,0.8554705087798289,4442
14,15,Naza,36,0.8104457451598379,4442
14,16,Abou Debeing,35,0.7879333633498424,4442
14,17,La Fouine,34,0.765420981539847,4442
14,18,Kekra,34,0.765420981539847,4442
14,19,Hamza,34,0.765420981539847,4442
14,20,Leto,34,0.765420981539847,4442
15,1,JuL,597,3.3368732882454863,17891
15,2,La Fouine,257,1.4364764406684927,17891
15,3,Alkpote,255,1.4252976356827456,17891
15,4,Niro,214,1.1961321334749315,17891
15,5,Naps,211,1.179363925996311,17891
15,6,Ninho,206,1.1514169135319434,17891
15,7,Kaaris,205,1.1458275110390699,17891
15,8,Lacrim,197,1.101112291096082,17891
15,9,Freeze Corleone,183,1.0228606561958526,17891
15,10,Leto,178,0.9949136437314852,17891
15,11,Djadja & Dinaz,177,0.9893242412386116,17891
15,12,Booba,173,0.9669666312671176,17891
15,13,Luv Resval,173,0.9669666312671176,17891
15,14,Jorrdee,171,0.9557878262813705,17891
15,15,Maes,168,0.93901961880275,17891
15,16,Hooss,165,0.9222514113241295,17891
15,17,SCH,156,0.8719467888882679,17891
15,18,GLK,155,0.8663573863953944,17891
15,19,Jarod,153,0.8551785814096473,17891
15,20,Timal,152,0.8495891789167739,17891
16,1,JuL,712,3.196552033761336,22274
16,2,Sexion d’Assaut,377,1.6925563437191342,22274
16,3,Rohff,351,1.5758283200143668,22274
16,4,Alkpote,317,1.4231839813235163,22274
16,5,La Fouine,254,1.140343000808117,22274
16,6,Seth Gueko,250,1.1223848433150758,22274
16,7,Ol’ Kainry,202,0.9068869533985813,22274
16,8,Busta Flex,195,0.8754601777857591,22274
16,9,Guizmo,193,0.8664810990392386,22274
16,10,Disiz,179,0.8036275478135944,22274
16,11,Booba,173,0.7766903115740325,22274
16,12,A2H,169,0.7587321540809913,22274
16,13,Sinik,168,0.754242614707731,22274
16,14,Swift Guad,167,0.7497530753344707,22274
16,15,Mister You,160,0.7183262997216486,22274
16,16,Jarod,155,0.695878602855347,22274
16,17,Naps,146,0.6554727484960043,22274
16,18,3010,140,0.6285355122564426,22274
16,19,Kaaris,135,0.6060878153901409,22274
16,20,Niro,130,0.5836401185238395,22274
17,1,Naza,17,1.9450800915331807,874
17,2,JuL,16,1.8306636155606408,874
17,3,IAM,12,1.3729977116704806,874
17,4,Naps,11,1.2585812356979404,874
17,5,A2H,11,1.2585812356979404,874
17,6,Disiz,10,1.1441647597254003,874
17,7,Tsew The Kid,10,1.1441647597254003,874
17,8,Black M,9,1.0297482837528604,874
17,9,Lord Esperanza,9,1.0297482837528604,874
17,10,Nekfeu,9,1.0297482837528604,874
17,11,Luv Resval,9,1.0297482837528604,874
17,12,Hatik,9,1.0297482837528604,874
17,13,Diam’s,9,1.0297482837528604,874
17,14,Nessbeal,9,1.0297482837528604,874
17,15,Bekar,9,1.0297482837528604,874
17,16,Jorrdee,8,0.9153318077803204,874
17,17,Damso,8,0.9153318077803204,874
17,18,Soolking,8,0.9153318077803204,874
17,19,Rohff,7,0.8009153318077803,874
17,20,Alonzo,7,0.8009153318077803,874
18,1,Black M,8,3.7914691943127963,211
18,2,Kalash Criminel,8,3.7914691943127963,211
18,3,Naps,6,2.843601895734597,211
18,4,JuL,5,2.3696682464454977,211
18,5,Hamza,5,2.3696682464454977,211
18,6,Damso,5,2.3696682464454977,211
18,7,Ärsenik (Group),5,2.3696682464454977,211
18,8,Rohff,4,1.8957345971563981,211
18,9,Gims,4,1.8957345971563981,211
18,10,Soolking,4,1.8957345971563981,211
18,11,La Fouine,3,1.4218009478672986,211
18,12,Swift Guad,3,1.4218009478672986,211
18,13,Mister You,3,1.4218009478672986,211
18,14,Busta Flex,3,1.4218009478672986,211
18,15,Sniper,3,1.4218009478672986,211
18,16,So La Lune,3,1.4218009478672986,211
18,17,Retro X,3,1.4218009478672986,211
18,18,D. Ace,3,1.4218009478672986,211
18,19,KeBlack,3,1.4218009478672986,211
18,20,Lujipeka,3,1.4218009478672986,211
19,1,Lorenzo,7,4.022988505747127,174
19,2,JuL,6,3.4482758620689653,174
19,3,Dinos,6,3.4482758620689653,174
19,4,Fababy,5,2.8735632183908044,174
19,5,Mister V,5,2.8735632183908044,174
19,6,Alkpote,4,2.2988505747126435,174
19,7,13 Block,4,2.2988505747126435,174
19,8,Vald,3,1.7241379310344827,174
19,9,3010,3,1.7241379310344827,174
19,10,Ninho,3,1.7241379310344827,174
19,11,Dosseh,3,1.7241379310344827,174
19,12,Elams,3,1.7241379310344827,174
19,13,Canardo,3,1.7241379310344827,174
19,14,Naza,3,1.7241379310344827,174
19,15,OrelSan,3,1.7241379310344827,174
19,16,Youv Dee,3,1.7241379310344827,174
19,17,Sam’s,3,1.7241379310344827,174
19,18,Diddi Trix,3,1.7241379310344827,174
19,19,Spider ZED,3,1.7241379310344827,174
19,20,Wallen,3,1.7241379310344827,174
