topic,rank,artist,n_docs,pct_of_topic,total_topic_docs
0,1,JuL,766,2.8301189684474988,27066
0,2,La Fouine,285,1.052981600532033,27066
0,3,Naps,254,0.9384467597724082,27066
0,4,Alkpote,243,0.8978053646641542,27066
0,5,Sexion d’Assaut,237,0.8756373309687432,27066
0,6,Rohff,235,0.868247986403606,27066
0,7,Kekra,232,0.8571639695559004,27066
0,8,Sadek,227,0.8386906081430577,27066
0,9,Gims,208,0.7684918347742555,27066
0,10,Hamza,195,0.7204610951008645,27066
0,11,Alonzo,193,0.7130717505357275,27066
0,12,Kaaris,191,0.7056824059705904,27066
0,13,Leto,190,0.7019877336880219,27066
0,14,Disiz,183,0.6761250277100421,27066
0,15,Swift Guad,175,0.6465676494494939,27066
0,16,A2H,174,0.6428729771669253,27066
0,17,Jok’Air,174,0.6428729771669253,27066
0,18,Mac Tyer,173,0.6391783048843568,27066
0,19,Ninho,166,0.613315598906377,27066
0,20,Niro,164,0.6059262543412399,27066
1,1,JuL,224,3.2193158953722336,6958
1,2,Naps,78,1.1210117849956884,6958
1,3,Alkpote,74,1.0635240011497558,6958
1,4,Jorrdee,71,1.0204081632653061,6958
1,5,3010,70,1.0060362173038229,6958
1,6,Jarod,65,0.934176487496407,6958
1,7,13 Block,65,0.934176487496407,6958
1,8,Rohff,58,0.8335728657660249,6958
1,9,La Fouine,56,0.8048289738430584,6958
1,10,Sexion d’Assaut,55,0.7904570278815751,6958
1,11,Kaaris,54,0.776085081920092,6958
1,12,Djadja & Dinaz,54,0.776085081920092,6958
1,13,Kekra,53,0.7617131359586088,6958
1,14,Niro,48,0.6898534061511928,6958
1,15,A2H,47,0.6754814601897097,6958
1,16,Mister You,47,0.6754814601897097,6958
1,17,Seth Gueko,46,0.6611095142282265,6958
1,18,Guizmo,46,0.6611095142282265,6958
1,19,Freeze Corleone,44,0.6323656223052601,6958
1,20,Vald,41,0.5892497844208106,6958
2,1,JuL,175,3.205715332478476,5459
2,2,Lacrim,97,1.776882212859498,5459
2,3,La Fouine,63,1.1540575196922513,5459
2,4,Alkpote,63,1.1540575196922513,5459
2,5,Niro,63,1.1540575196922513,5459
2,6,Mac Tyer,56,1.0258289063931123,5459
2,7,Sadek,54,0.9891921597362154,5459
2,8,Vald,54,0.9891921597362154,5459
2,9,Sexion d’Assaut,53,0.9708737864077669,5459
2,10,Guizmo,52,0.9525554130793186,5459
2,11,Rohff,51,0.93423703975087,5459
2,12,Disiz,51,0.93423703975087,5459
2,13,Swift Guad,48,0.8792819197655248,5459
2,14,Ninho,46,0.842645173108628,5459
2,15,Sinik,44,0.8060084264517311,5459
2,16,Booba,44,0.8060084264517311,5459
2,17,Hooss,43,0.7876900531232826,5459
2,18,Gradur,42,0.7693716797948342,5459
2,19,Dosseh,41,0.7510533064663858,5459
2,20,Les Sages Poètes de la Rue,39,0.7144165598094889,5459
3,1,Rohff,63,2.342878393454816,2689
3,2,JuL,45,1.6734845667534402,2689
3,3,La Fouine,44,1.6362960208255857,2689
3,4,Niro,28,1.0412792859799183,2689
3,5,Swift Guad,27,1.004090740052064,2689
3,6,MC Solaar,23,0.8553365563406471,2689
3,7,Booba,22,0.8181480104127928,2689
3,8,Alonzo,22,0.8181480104127928,2689
3,9,Kaaris,22,0.8181480104127928,2689
3,10,Seth Gueko,22,0.8181480104127928,2689
3,11,Freeze Corleone,22,0.8181480104127928,2689
3,12,Alkpote,21,0.7809594644849386,2689
3,13,Hamza,20,0.7437709185570844,2689
3,14,Sefyu,20,0.7437709185570844,2689
3,15,Sinik,19,0.7065823726292302,2689
3,16,Mac Tyer,19,0.7065823726292302,2689
3,17,Lacrim,18,0.669393826701376,2689
3,18,Sadek,18,0.669393826701376,2689
3,19,Kekra,18,0.669393826701376,2689
3,20,OrelSan,18,0.669393826701376,2689
4,1,JuL,76,2.0021074815595363,3796
4,2,La Fouine,50,1.3171759747102214,3796
4,3,Manu Key,40,1.053740779768177,3796
4,4,Swift Guad,37,0.9747102212855638,3796
4,5,Disiz,35,0.922023182297155,3796
4,6,Vald,35,0.922023182297155,3796
4,7,Rohff,34,0.8956796628029504,3796
4,8,IAM,33,0.869336143308746,3796
4,9,Booba,33,0.869336143308746,3796
4,10,Bigflo & Oli,33,0.869336143308746,3796
4,11,MC Solaar,31,0.8166491043203371,3796
4,12,Naps,30,0.7903055848261329,3796
4,13,Sinik,28,0.7376185458377239,3796
4,14,Ninho,28,0.7376185458377239,3796
4,15,Sexion d’Assaut,27,0.7112750263435195,3796
4,16,Niro,27,0.7112750263435195,3796
4,17,Jarod,25,0.6585879873551107,3796
4,18,Despo Rutti,25,0.6585879873551107,3796
4,19,Gims,24,0.6322444678609063,3796
4,20,Seth Gueko,24,0.6322444678609063,3796
5,1,JuL,68,2.547770700636943,2669
5,2,La Fouine,41,1.536155863619333,2669
5,3,Naps,41,1.536155863619333,2669
5,4,Lacrim,28,1.049082053203447,2669
5,5,Niro,27,1.0116148370176097,2669
5,6,Jarod,27,1.0116148370176097,2669
5,7,Jok’Air,23,0.8617459722742601,2669
5,8,​DA Uzi,23,0.8617459722742601,2669
5,9,Rohff,21,0.7868115399025852,2669
5,10,Jorrdee,21,0.7868115399025852,2669
5,11,YL,20,0.7493443237167479,2669
5,12,So La Lune,20,0.7493443237167479,2669
5,13,Kekra,19,0.7118771075309105,2669
5,14,Dosseh,19,0.7118771075309105,2669
5,15,Leto,19,0.7118771075309105,2669
5,16,Vald,18,0.674409891345073,2669
5,17,Kaaris,18,0.674409891345073,2669
5,18,KIK,18,0.674409891345073,2669
5,19,Maes,18,0.674409891345073,2669
5,20,Dadju,18,0.674409891345073,2669
6,1,JuL,29,1.792336217552534,1618
6,2,Rohff,27,1.6687268232385661,1618
6,3,Sexion d’Assaut,25,1.5451174289245984,1618
6,4,Sadek,23,1.4215080346106306,1618
6,5,Oxmo Puccino,20,1.2360939431396787,1618
6,6,Gims,16,0.9888751545117428,1618
6,7,Fababy,16,0.9888751545117428,1618
6,8,La Fouine,15,0.9270704573547589,1618
6,9,Jorrdee,14,0.865265760197775,1618
6,10,Jarod,13,0.8034610630407911,1618
6,11,Kery James,13,0.8034610630407911,1618
6,12,Koba LaD,13,0.8034610630407911,1618
6,13,Naps,12,0.7416563658838072,1618
6,14,Booba,12,0.7416563658838072,1618
6,15,Vald,12,0.7416563658838072,1618
