row_0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
100 Blaze,16.62680982796723,-1.1854069867834005,4.089292336943441,7.835820240039774,0.5162279509940035,-0.9164101187708543,0.308892533297274,-3.527515882414899,-1.9058363673946,-2.942928377763814,-2.8239803428936927,-2.7659566494619123,-2.971177846913393,6.938641910757888,1.4262576500336064,8.018393118347309,-1.9154423381938572,-1.0826326923293024,-4.122468961585407,-3.210835677908661
10vers,-0.34735433469127563,-0.38358869271531876,-1.0561706625982152,-1.0957484783366231,-0.2506742049454868,-0.29654335034102125,-0.6268836890219719,2.3627534408650925,-1.1588606641666472,0.43914278861799205,-0.9138185790478802,1.4109226021448114,-0.9614505727744757,-0.3615179033898446,-0.7670645571255482,-1.2107284805914418,-1.3791004375299019,-0.3503317120166585,0.011750593899622278,4.26248119817413
113,-1.297357978048858,-1.4326922138207874,-2.6772631823743556,-3.6038991786612993,-0.9362606057046694,1.6010262949734795,-1.348243544111,5.353391668940524,-2.9420872350226666,3.430146444159999,-2.24112455822139,-2.511334307033405,-3.312514108884737,-0.6096595400896351,-1.468784435378176,-0.9838039209828181,9.40966760858583,-0.5442319171193519,-1.267862402505517,1.5674187347140396
13 Block,0.17313287450739592,-1.8195209310910831,-3.2133989970181434,4.037455429174502,-1.1890521583234557,-1.4066286188465833,-3.0509967287618607,-5.04512405009988,34.707090156531656,-5.74705719386859,-4.334622117202889,-4.800877580893046,-4.341289208262045,0.6177627702570633,8.179528558457527,5.226907101503416,-3.6371807628569215,-1.6617692204851326,-6.231317455252746,-5.493506090122344
1995,0.0736160482661203,-1.0644154247983555,-2.5895456014574307,-3.0405786298915367,-0.6955926895553891,-0.8228744024043875,7.339897051161296,-2.8517617746034594,-2.9047343137581634,11.212578908040788,-0.16957386283280682,-1.0662238902700643,-0.7937958408586718,0.9905056428308594,-1.1888967582567176,-2.169029727109029,-1.4750437252128565,-0.9721310486209287,-0.32563165494679885,-1.3579070253501608
2 Bal,-0.33855912649399633,-0.37387601008234644,-1.0294278241341135,-1.068003507196102,-0.24432699230498325,-0.2890347050008074,-1.3269422979048358,8.774404034681307,-1.1295176567898904,3.053122109394945,-0.8906801758417173,-0.25439394703551094,-0.9371061005504919,-0.3523640656236381,-0.7476420487461248,-1.1800721507706626,-0.6002333133105384,-0.3414611149417994,-1.37269023934152,-0.6470329305981547
2zer,-0.9793914026752066,-1.0815568722302242,-1.9705479869653784,-0.8238381647259927,-0.7067945805141426,-0.8361260501953323,-0.19145318638035297,-0.7328351489980608,0.4050454655909201,0.6820152571300058,-0.6360222695599849,1.5878879613589412,0.24018819661189791,-1.0193266388859572,0.14902708334618917,-1.656135497493482,-1.8311152273124358,-0.9877863396650903,-1.2008302888391662,6.586220708572652
3010,-0.9046347729750761,-2.13917340860398,-4.531749008347395,-2.5104602135805107,-1.3979442143694845,-1.0490560234845725,20.06754036180318,-4.480622085153062,-4.451106490611568,-0.09663843705332227,-3.722533899289541,4.897049259248264,-0.13958894314850917,-1.0240714098910324,0.16390331944324232,-2.0125184964581195,1.540831238665928,-0.9300135088010848,-3.5249968083073733,-2.7785480112439562
404Billy,-1.2856803509134052,-1.4197964319658458,-2.630243498774345,7.286172566668439,-0.9278332460702253,-1.0976110579441352,2.8988988703564273,3.112255148947735,-1.0254525581509908,-2.4775950038341974,-1.6084558527583726,-1.2956864133571597,-0.46762034685339265,-0.5907790104768309,-1.0781004385987853,-0.6878155575256563,-1.5782587336628788,-0.5255126668090357,1.693278355054322,-1.196739698966862
47ter,-1.1441621904379131,-1.2635157676806659,-3.4789562636758906,-1.6699010724546546,-0.8257042416669624,-0.9767941708141651,-1.8084692692358637,-3.759950791459904,-2.7693246644692184,-3.489742151253604,-2.6778384008700638,14.148093825959407,6.6216292220638495,-1.1908160483464987,-0.9435421807264541,-1.48057432261101,-1.460774600429743,-1.1539694742964712,2.043442358201972,2.2434216614308964
