row_0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100 Blaze,0.04637316494261636,3.3980118369275223,-1.0008702032762637,-0.20376900672757364,-1.30409286013255,0.7623624332350788,5.721238358898125,-0.3710039484092401,-1.2315341096170962,1.4925031019516237,-0.5329691449721138,-1.1559703949466593,-0.791929623330383,-1.287338468492685,-1.2403059816251505,-1.8734107884214617,0.7064136183817635,-0.37615058706292,-1.2523715023207735,0.6330336471339046
10vers,-0.7764211179545336,1.639069123585483,-0.9709461689474624,-0.6809930674066821,-0.809876200297675,-0.6788289564760631,-0.5280853312280964,-0.7099896524909488,0.10312376025068902,0.7131491223694225,-0.7391368099548308,0.6625939228485375,-0.6033592431563142,2.1015134475468202,-0.5814434139328245,-0.6062214947209208,1.5196725650398053,1.2114865529623409,-0.9540400903601424,-1.023203990519444
113,0.584168269476745,0.29888043035880624,-1.6961948173192183,0.20863697503074863,-0.38011552398523035,-0.5633347319979328,0.562622053952135,1.87345530102567,0.3992591692297801,4.581180342931583,-1.6739545914996747,1.543460958931095,0.4089625706102186,0.7328166349537125,-0.3297762505283722,0.8273546839114938,-2.639719526382076,-2.194903491321863,1.4881706101316239,-0.681619680674806
13 Block,0.36150455809644283,7.29417644376451,-1.3486988945843765,-0.1344825446581309,-1.7591037099472726,-0.7354720862074136,1.886413941702025,-1.586185782242629,2.37589346764885,-1.2516193182842015,1.0575276063180332,-0.9936738051464599,-1.1149444804585475,-1.5941328721965422,-1.670294688330274,-2.1800445862114386,-1.4122158405883556,-1.0281469257684108,0.33602901203858854,0.9155705602104081
1995,-0.3386407456642711,0.5718783881856873,-1.9519491494562666,-1.3604886850473235,-0.022438258830716738,-1.3527964586848005,-0.7829592304913086,-0.44740793378498456,-0.7383185703578812,1.110038094078269,-1.563459459075312,0.4243843612758834,2.506712732997772,0.5607926872541406,2.7251161479768884,1.8845691172461416,0.5047417980904574,0.10739134113025595,-1.5141467630183096,1.0349514562626472
2 Bal,-0.6856197076423183,-1.0688500602802136,-0.9463612628584639,-0.6637499378215893,1.744297447893874,-0.6616406234035678,-0.5147139119942008,-0.6920123129735535,1.2347674083161277,2.222935542576479,-0.720421447927318,-0.17774523681990742,1.1123617346545296,-0.6930808751298051,1.1978159494496419,-0.5908716236405197,1.0008082819821142,0.4713256978935417,-0.9298832557416382,0.005415558282732859
2zer,0.6225754541270905,1.1124141977120745,2.741486829816616,-1.3993073232054063,-0.9697370983043248,0.17584580827326526,0.5258317266673926,-0.503268871532,-1.1842506421458943,1.532927145976122,-1.6042166062017968,2.5325130349044236,-1.7012162979166332,-1.506196725891002,-1.0294522778474413,-0.5392078573881888,0.35471676125297374,-1.1574477919943267,0.6557539642784633,-1.8451383959350272
3010,-0.21012889262728518,5.330695210701374,-3.567891454712032,-0.9012444037212538,-0.7524627730104488,-0.08747563100551002,-1.5867557921178277,-1.9389308793555664,0.9338149108857753,-2.1519359186681344,-0.7255392185655942,-3.533813773453504,1.6875661261241983,-1.1916424431131114,0.14982699334738223,-1.605977701689946,5.2843429028159425,1.168805237267913,-2.8770200046959737,0.25235391593031026
404Billy,-0.5133394499177635,0.12929556394117567,-0.8112525075380658,0.6532600517443309,-0.9960590387074761,-1.318594522375608,-0.41981128430600106,-0.3447473145602668,1.0359577147721357,-1.4603005513974938,0.9194266300557296,2.356106461195394,-0.8899073273749252,3.447097335056461,-0.29349917866248004,-0.4611791867172433,-0.8688356424682204,-1.0328216375708417,1.2829392054833522,0.1734336127344267
47ter,-1.3716062248254672,-0.5669347357414327,-2.2602142905583538,-0.9057387783472596,1.4557566464593317,0.8945479620437577,-1.1645930661888377,0.6545094729087069,-1.5302418935488238,-0.6002896734164815,2.904869900213022,-0.1731591728330907,2.5410464088077567,-1.4883976632129274,0.1732792011743871,0.5070858604576873,3.063029851803387,1.1378741954534173,-0.9150509018118991,-1.59014425925525
