artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
JuL,2878,2.0852235605868414,0.6960647248070114,16,0.2334954829742877,5,"16,15,0","0.233,0.215,0.187",0.6941973592738052,generalist
La Fouine,1191,1.9609113301436172,0.654568282838335,0,0.3047858942065491,4,"0,15,16","0.305,0.221,0.215",0.7266582703574078,moderate
Rohff,1095,1.621823707250285,0.5413780535622539,0,0.4100456621004566,3,"0,16,15","0.410,0.326,0.108",0.794200913238038,moderate
Sexion d’Assaut,1023,1.548710545336919,0.5169722805368065,0,0.40175953079178883,3,"0,16,15","0.402,0.370,0.059",0.8085532746782643,moderate
Alkpote,889,1.707560598735719,0.5699977310422177,16,0.34870641169853767,4,"16,15,0","0.349,0.288,0.184",0.7846456692874154,moderate
Naps,854,2.2770477668881464,0.7600972179622606,15,0.25878220140515223,8,"15,16,0","0.259,0.169,0.108",0.631030444961716,generalist
Disiz,849,1.9212493161315805,0.6413287773050239,0,0.41460541813898705,6,"0,16,1","0.415,0.214,0.060",0.728798586568794,moderate
Swift Guad,797,1.6454265386140516,0.5492568722311082,0,0.47051442910915936,4,"0,16,6","0.471,0.207,0.109",0.7999372647387858,moderate
IAM,745,1.6035357038257054,0.5352733680447849,0,0.5476510067114094,3,"0,6,16","0.548,0.142,0.141",0.7873154362376744,specialist
Sinik,744,1.506442207391082,0.5028627627007244,0,0.521505376344086,5,"0,16,6","0.522,0.237,0.060",0.8212365591356787,specialist
Lacrim,732,1.8053757247147941,0.6026492222460802,0,0.34562841530054644,3,"0,15,16","0.346,0.277,0.172",0.7639344262256886,moderate
Sadek,721,1.9729515039965935,0.6585873916082561,0,0.34674063800277394,4,"0,15,16","0.347,0.207,0.160",0.7268377253777807,moderate
Niro,713,1.8890239656020573,0.6305716910279874,15,0.3071528751753156,4,"15,0,16","0.307,0.279,0.173",0.7471949509079051,moderate
Mac Tyer,704,1.7613151248091594,0.5879414326700233,0,0.4289772727272727,3,"0,15,16","0.429,0.199,0.168",0.7730113636324983,moderate
Gims,703,2.0984481419208096,0.7004791985070525,0,0.3968705547652916,6,"0,16,14","0.397,0.119,0.094",0.6787339971516562,moderate
Booba,676,1.8812597829701043,0.6279799431937452,15,0.26479289940828404,4,"15,16,0","0.265,0.262,0.244",0.740976331357242,generalist
Alonzo,666,2.02586209450034,0.6762493806220393,0,0.2957957957957958,4,"0,15,16","0.296,0.216,0.185",0.7100600600565098,generalist
Vald,659,1.9230549014088565,0.6419314964776335,0,0.3505311077389985,5,"0,16,15","0.351,0.179,0.167",0.743323216991731,moderate
Jorrdee,656,1.992910189858803,0.6652497646241636,15,0.2759146341463415,5,"15,0,16","0.276,0.273,0.125",0.7227134146305327,generalist
A2H,649,2.0500681440271338,0.6843295584605205,16,0.26194144838212635,5,"16,0,15","0.262,0.248,0.163",0.7087057010750388,generalist
Kaaris,637,1.7842726815173187,0.595604853367135,15,0.3328100470957614,4,"15,0,16","0.333,0.259,0.201",0.7719780219741621,moderate
Kekra,634,2.2032434772045946,0.7354607408193969,0,0.2334384858044164,5,"0,16,15","0.233,0.196,0.185",0.6589905362743074,generalist
3010,623,1.8369499038915047,0.61318894218549,0,0.33707865168539325,4,"0,16,15","0.337,0.225,0.194",0.7636436597072573,moderate
Seth Gueko,613,1.6849344235347268,0.5624449282097571,16,0.42088091353996737,4,"16,15,0","0.421,0.219,0.168",0.7945350734054891,moderate
Guizmo,594,1.8015696929246854,0.6013787376224348,16,0.32996632996632996,5,"16,0,15","0.330,0.241,0.219",0.7666666666628331,moderate
Lucio Bukowski,590,1.282283256926433,0.42803666677636537,0,0.5186440677966102,3,"0,6,16","0.519,0.295,0.108",0.8608474576228143,specialist
Jarod,583,1.8736345294340424,0.6254345710310266,15,0.2658662092624357,5,"15,16,0","0.266,0.262,0.233",0.7469125214370892,generalist
VII,580,1.1598773371285458,0.3871765669341753,0,0.5879310344827586,3,"0,6,16","0.588,0.278,0.064",0.8736206896508044,specialist
Georgio,576,1.3900883391237855,0.4640228872904762,0,0.6475694444444444,4,"0,6,16","0.648,0.090,0.071",0.8215277777736703,specialist
Djadja & Dinaz,568,1.9571941311048335,0.6533274513155722,15,0.323943661971831,4,"15,9,0","0.324,0.213,0.132",0.7341549295737941,moderate
Hamza,561,2.1138599679213446,0.7056237924137206,15,0.2531194295900178,5,"15,0,9","0.253,0.209,0.166",0.6892156862710637,generalist
Dinos,557,1.9221668776329677,0.6416350668588293,0,0.41831238779174146,5,"0,15,9","0.418,0.149,0.110",0.735098743263829,moderate
Ol’ Kainry,557,1.698658866399835,0.5670262597881047,16,0.37881508078994613,4,"16,0,15","0.379,0.334,0.090",0.7819569120248154,moderate
Hayce Lemsi,555,1.9972179105080623,0.666687717103191,0,0.2954954954954955,6,"0,15,16","0.295,0.245,0.151",0.7244144144107924,generalist
Kery James,555,1.1794672934968717,0.3937158550211863,0,0.7261261261261261,2,"0,16,6","0.726,0.085,0.049",0.8460360360318061,specialist
Soprano,549,1.6159490813648762,0.5394170552656873,0,0.5428051001821493,2,"0,16,6","0.543,0.200,0.049",0.7820582877920823,specialist
Ninho,545,2.023748079043553,0.6755437049261671,15,0.3743119266055046,4,"15,0,16","0.374,0.194,0.123",0.7096330275193878,moderate
Oxmo Puccino,542,1.6615994638563478,0.5546555273062193,0,0.4944649446494465,4,"0,16,6","0.494,0.166,0.137",0.7940959409554397,moderate
Jok’Air,541,2.0017448294794105,0.6681988397797103,0,0.3419593345656192,5,"0,15,16","0.342,0.209,0.120",0.7202402957450125,moderate
Médine,539,1.3466358216965493,0.44951808063240783,0,0.6419294990723562,3,"0,6,16","0.642,0.117,0.100",0.8353432281961942,specialist
Dosseh,535,1.9382557492922374,0.6470056641586283,0,0.35887850467289717,5,"0,15,16","0.359,0.217,0.155",0.7363551401832346,moderate
Mister You,535,1.8426781618338772,0.6151010816623521,16,0.30280373831775703,4,"16,15,0","0.303,0.260,0.211",0.7576635513980812,moderate
PLK,511,2.015902637323653,0.6729248321419872,15,0.2837573385518591,4,"15,0,16","0.284,0.211,0.180",0.7161448140864388,generalist
Black M,501,2.1319061460108526,0.7116477546512069,0,0.37924151696606784,7,"0,16,15","0.379,0.158,0.072",0.6651696606753166,moderate
