row_0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100 Blaze,-0.8694218631920257,2.743606988335659,-3.2376196011262217,0.5037027179995975,0.015332507166324033,1.3343044696889417,-1.6208264512938018,-3.146281597063986,1.0487477330293615,-2.009149646621042,-1.9431809516495069,-2.954742452313569,1.5503377281733415,2.27884033792156,-1.854632107753102,-0.9791256405350597,-1.237177421515106,-0.46688018677225157,5.974450387423578,17.227161888800996
10vers,-1.3158475895481574,-1.2338471380125222,-1.1395574400462543,-0.24863341746844514,-0.22440760800439088,-0.18425865706037928,-1.0318745734917154,-0.035903394001125084,-0.018553928539977213,1.0825014525437047,4.267422301242384,1.1356287381425554,0.11840175626406184,-0.9376712576841474,2.269908639007214,-0.8991324697789396,-0.8776043216197118,1.4224236937632413,-0.8616827398420795,-0.3028702962019803
113,5.665957521189686,0.5995198225666709,-3.7863113881734862,6.415190541418509,-1.3049436620548078,-1.8970249474092724,-3.0756125427072636,0.14202726222845752,1.8008374038258563,-1.9831043750208308,0.06236452073472723,2.029351084707119,0.17237096662901402,0.7808801098354663,-0.920366942308184,-2.7626813464524402,-2.9727454227885555,-0.49191623150263863,-0.7326202900900952,-1.1312114342507242
13 Block,13.304615835422169,3.7156629387719167,-4.480393866895118,-1.8311875759271061,-1.5356757266142895,2.6833262565137344,-2.647241200285864,-4.622265191618976,-1.445675882391064,-3.965333353704374,-4.319341890360484,0.5359588917084245,1.7918042784664099,1.6226988795720543,-2.4115181218235433,-1.6858029912453736,-2.481299616661769,-2.9260096483374225,6.188361450888427,0.651565916118646
1995,0.7306373984275192,-0.21097004062235802,-3.1621435650897864,5.772542982476982,0.4405572972345,0.9021131740362355,-0.0693916333026287,-2.4711847032767653,3.9831494976914072,1.0037920368612496,-0.7729051210056913,1.869750718604509,-2.2331295376287796,-1.4489428144413057,-1.0564508890828526,-1.6933853619214772,-2.0246182360107863,0.8880203871174931,-1.9728502095039355,0.34943476128913914
2 Bal,1.056597743465382,-1.202605430711839,-1.1107032012205302,1.615638146259415,-1.0901584421340056,-1.068603704445347,-1.0057469257436356,-0.9923336234273921,0.03274109419713343,2.214986356860794,2.2833050544854037,4.433331215005453,-0.9186840630312808,-0.9139288911658403,-0.9121280443101402,-0.8763659271646957,-0.8553828838913687,-0.8496934469719655,0.35080388803602836,-0.295201449014739
2zer,-1.0148070443952795,-2.3291430039345817,3.0115152296191456,-2.251890025966016,-0.9339736651033749,3.055039286987319,3.9647109927651996,-1.8255835186291116,-0.3861332691016798,-2.01443231612474,-1.5866818387876862,-1.58307918801499,-1.9050281800051883,-1.1308795619223395,1.151229185671461,3.3815898895615444,2.779178058234568,2.0171487197934654,-1.1947966064641917,-0.8539653449940042
3010,10.493577764786506,2.1169209044896284,-4.945051225393018,1.9124072270417094,0.6458174952573593,2.7058528569316955,1.3600288719034523,-2.8665538624239533,-0.13018121101666086,-4.509798135510816,-4.592568966929739,0.47279576077725183,1.7728713265467633,0.690201904345981,-0.24508859950908446,-2.8262576636372523,-2.6523333913324962,-2.6047171130432574,-1.482310418484528,-1.098804200762766
404Billy,-1.9959149229800979,-0.4065314363271665,-0.8987166395579387,-2.9966604313832637,1.8989341653126806,1.8561719745224032,2.4644944047859236,-2.176202369722033,0.27930532266209324,-3.0460731801158003,-2.6954291073254213,-0.7133088457056386,2.5307114437490332,0.2750449166523314,2.8875724802734317,1.479680181256997,-0.47766020839154244,2.041798347338485,1.513702801198857,-1.1210293059836622
47ter,-3.8728809328952427,-2.3418592146525286,10.632459793015594,-2.9242279447889397,-2.8699066821109436,-2.5037327150822124,2.4852841463485897,10.064834861544682,-0.6175677650516795,-2.580968392348191,-0.2974630054499279,-3.1494362016970663,-0.5279563691704066,-2.441090165041891,-0.8116873480898463,-1.6110993458579186,0.9144432435646924,4.789842955125584,-1.0767241337431597,-0.9976347117422323
4Keus,-0.9693081350178568,3.3159049072720457,-0.18746259310016206,-1.5646736334890048,1.4158287647594785,3.088297197048183,0.6317122597048573,-3.237662786692852,-0.7914021436841397,-3.3237421221427836,-2.413128995006375,-0.9958760600924939,1.3841552944975348,-0.013085503522785794,0.2892789034237131,2.3811211453264343,0.13804235096162876,-1.0573277711172193,1.513702801198857,-0.22899196620781814
5 Majeur,0.9564261726918947,0.4355101402614194,-2.070108892177836,1.347590311710434,-0.06313760684817948,0.5188434702486441,-1.874493250751184,-0.7681167931383124,0.8934730224693267,1.0612489200041064,-1.1633497723600037,4.0204821030426245,-1.7122270341155377,-1.116290998148291,-0.5235430207117757,-1.0211185595462984,-0.9669922117506595,2.2050878229167306,-0.2876340309488693,-0.550191215933941
667,15.91400879257629,1.8704416147991385,-2.0385023202212134,0.4441159922988367,-2.0007959923580767,-0.4315884135210482,-1.8458733525244548,-1.8212555717692525,-1.8055264947548773,-1.740553592800943,-1.7119995832936978,-1.710381282919404,-1.68608462819432,-1.6773573382491598,-1.674052197425388,-1.6084170586307776,-1.569906336461479,-1.5594643656925826,1.0535765257253624,-0.5417908567415298
A2H,-2.8263770645590665,-0.48390742122540353,5.6783244763942715,0.5298485382331984,-0.09335365172625107,0.3193737727132572,4.839752431920582,-3.7305862486715493,-0.5318102487727924,-5.181843122478645,-4.901469138578069,-2.508983973095644,0.9631566123931067,-0.47382935272911125,-0.26610882869429703,4.835344620918596,4.2020893832767605,1.2764202196664256,-1.037783956818775,0.01353272984408956
AM La Scampia,-0.3615732420236616,3.893571357862512,0.8358296376002838,-1.822692705750684,2.1196994968484018,-0.12363297867294619,-1.0954587921747345,-0.18943284425030488,-1.8802368761078563,-1.780873890946426,-2.192846930183841,-1.2778547802762608,2.0076823458449913,-1.6830282839922024,-1.677875884544452,0.3668113463886532,0.9729774276399804,0.5056980330327476,3.0905610591738557,-0.6939630293558477
ASHE 22,1.5656932468851257,6.299750392127272,-3.356399435900831,-0.46808884028737546,1.4603362019573995,-0.7738187617603336,-2.0810771290611254,-3.4600860248191587,-0.8064522230179382,-2.7019449136675013,-3.2525176172308012,-2.941698072915913,0.5428726684220391,9.679258842971064,-1.9227298140891533,-0.43769366997136044,-2.9825638198646502,-1.612617723666383,6.29142846649579,-0.05779221672343068
Abd Al Malik,-4.119254521669306,-3.8625525043293045,1.7586599385444275,-2.697208505962983,-2.9301917511461784,-3.140801593406532,-0.7537116159927268,6.225461471321706,-1.8937169241393768,10.742747686874916,14.69425870622901,0.6818696301683059,-2.6117395049545746,-2.9353753419711617,1.1665430925282299,-2.459455971188153,-0.9273912993324716,-1.2633579173165002,-2.697493654018333,-0.9481339994064435
Abou Debeing,-2.5463428528431913,-1.2101535774431527,12.809492300558867,-3.6698323271980082,-0.6889148813891912,0.20714701828979717,0.9721448583831157,-0.25219196027234025,-3.1612983046538723,-3.568400183714162,-2.0853019124770173,-2.3658174978602116,4.643409201560995,-0.5308793963642593,-1.392472102932328,0.3416202373343138,4.548932160352337,-2.5715805049535154,0.9535647330423754,-1.1107538434634574
Abou Tall,-3.0948348449882737,-1.9754384323536485,14.550684559528925,-2.127920058289003,0.9663620090604182,-1.0536275673352946,0.26023879205720607,0.34525260054384505,-1.6210168851535662,-2.5122304554184027,0.027461198978264517,-2.1008491180958084,-0.9684505700506575,-0.5821060604715651,-0.5723765195011634,0.38080105115137725,0.13089792132305078,-0.22379911194044178,-0.16675326692461548,-0.8907682650082238
Ademo,3.071028611128384,6.0916319001664805,-2.6724990880926875,0.7352651633926413,-0.3356658374755089,2.0958755501948945,-1.5935005695469338,-1.968870693433401,-0.6772089243430717,-2.2818850110707194,-2.244450388793565,-1.7963638477796409,-2.2104755960336115,1.4389269724746332,1.9060855483360277,-1.1601795595989564,-0.6005551827380753,0.40114055346750255,-0.536283058660262,-0.7102938055608496
Afrojazz,4.518809673862243,0.8008290761610719,-1.7282244258802082,4.6905410557978024,-1.6962573311275921,-1.0612941073683066,-1.5649152729758347,-1.5440445339089617,-0.22412596507467936,0.5574092273501075,-1.4514182630991626,4.067018998947147,-1.429447790976282,-0.7188381582987909,-0.7146477149020392,-1.3636019052548967,-1.3309528520495635,-0.565727940534808,-1.3068065777520526,-0.4593255465020351
Aketo,-0.0865050241916239,-1.1019061649743986,0.3993230527650617,1.2008321463503369,2.824521219812393,-0.5642096835891484,-0.2918187884352217,-1.0809632750381208,2.8055823688582797,-1.80621811677857,-2.2136326738264978,-1.7593666365983645,-1.2627455232393499,1.0586920101919328,1.0693378216127585,0.3244941456120335,0.9258991435277024,-0.5286053544102004,0.013868137110346736,-0.700541025033433
Akhenaton,2.655466965138211,-4.092076139747249,-4.760083446440998,4.634606306625248,-3.531093466789529,-3.1977677860049334,-4.165364032691934,-0.009797540344873398,-0.7475967010134725,16.86429412699054,6.887794578269997,8.857282521122293,-3.2183131337734556,-4.2950086874055975,-0.07049724961445762,-2.7144642324696013,-3.517396124256678,-2.2937645710963985,-3.1866543323370506,0.5976449557236944
Al Peco,1.3916367944938992,-0.7814108663117325,-2.457325556470121,3.294153862969725,0.49043741274169605,-1.5182267127580207,-0.42746368245334243,-1.2844666598236134,2.8775410051501025,-0.19173031700018603,-2.0637407605422147,0.363287303748116,-0.5564876798531171,-0.5382876136088705,2.441871381261732,0.6399364252962064,0.22120465929153754,-1.879866214631136,-0.24358577682317362,-0.653105226024
Aladin 135,-3.3870819465166524,-0.04488613714472097,0.7182927843066356,-2.6109720401872205,-1.1625249903864097,-0.5443783234780958,3.663474103793189,0.5514674282064936,0.3715356781581406,-0.6415242764201934,0.27619228489078856,1.6226352738551872,-1.2356382064207971,-2.8424369499161974,3.7336271395018663,1.0455902729476187,1.5332289754379163,1.5892382056891852,-0.6903703344018397,-0.3372564722229022
