artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Daddy Lord C,72,2.2985576594571606,0.7672773964978732,7,0.2222222222222222,7,"7,3,5","0.222,0.208,0.111",0.6180555555524655,generalist
Zbig,72,1.4258686623902415,0.47596665262034926,0,0.5694444444444444,5,"0,18,8","0.569,0.097,0.097",0.8236111111069931,specialist
Hache-P,72,2.38402447070861,0.7958069189808873,1,0.16666666666666666,8,"1,17,8","0.167,0.153,0.125",0.574999999997125,generalist
Sauveur Eloheem,72,1.8035868883610593,0.6020520940015016,15,0.5138888888888888,5,"15,4,3","0.514,0.083,0.083",0.7361111111074309,specialist
Mac Kregor,72,2.1732854437031164,0.725460503559898,12,0.20833333333333334,7,"12,15,18","0.208,0.153,0.125",0.6486111111078684,generalist
Team BS,71,2.1838473781588355,0.7289861638964237,2,0.29577464788732394,7,"2,12,0","0.296,0.155,0.099",0.6542253521094049,generalist
Lemon Haze,70,2.5442556623355816,0.849293404753156,10,0.17142857142857143,8,"10,8,0","0.171,0.157,0.100",0.49714285714037165,generalist
Iron Sy,70,2.5158290527425957,0.8398043693530526,6,0.15714285714285714,9,"6,3,0","0.157,0.129,0.100",0.4942857142832432,generalist
OGB,70,2.4465971745805537,0.8166942006730228,7,0.2,8,"7,4,2","0.200,0.171,0.129",0.54999999999725,generalist
Sté Strausz,70,2.389770404065555,0.7977249586560844,2,0.15714285714285714,5,"7,2,15","0.157,0.157,0.157",0.5742857142828433,generalist
Soon E MC,69,2.0928232485376577,0.6986015629677195,4,0.2753623188405797,7,"4,7,6","0.275,0.174,0.116",0.6847826086922285,generalist
S.Téban,68,2.5803165681927016,0.861330830852765,0,0.1323529411764706,9,"0,14,8","0.132,0.118,0.118",0.45735294117418374,generalist
Karlito,67,2.2410961224293198,0.7480962642134213,14,0.23880597014925373,6,"14,3,10","0.239,0.164,0.149",0.6380597014893469,generalist
Ma2x,67,1.5370871630553025,0.5130923002113861,2,0.43283582089552236,3,"2,16,9","0.433,0.254,0.149",0.8216417910406678,moderate
5 Majeur,66,2.0584062137509322,0.6871128745122939,5,0.2727272727272727,5,"5,3,7","0.273,0.242,0.121",0.6909090909056366,generalist
K-Reen,66,1.8853363252949162,0.629340726452249,2,0.30303030303030304,4,"2,9,16","0.303,0.227,0.197",0.746969696965962,moderate
Shone,66,2.482032916497413,0.8285229419225938,17,0.15151515151515152,8,"17,18,0","0.152,0.106,0.106",0.5196969696943715,generalist
SEB (FRA),65,2.4591387566043164,0.8208806836022479,3,0.16923076923076924,7,"3,5,2","0.169,0.123,0.123",0.5330769230742578,generalist
Pink Tee,65,2.210959766824025,0.7380365015733031,15,0.3384615384615385,6,"15,9,7","0.338,0.138,0.092",0.6392307692275732,moderate
Ekoué,64,1.373344630701061,0.45843370010891926,15,0.59375,3,"15,6,7","0.594,0.188,0.062",0.8374999999958126,specialist
667,64,0.8382837685572926,0.2798259964542137,17,0.78125,2,"17,0,8","0.781,0.109,0.047",0.9015624999954923,specialist
Wacko,63,2.5601583452898327,0.8546018507363429,3,0.1746031746031746,6,"3,15,14","0.175,0.159,0.095",0.4944444444419721,generalist
Ministère A.M.E.R.,63,2.183978003944952,0.7290297678550517,6,0.30158730158730157,6,"6,0,5","0.302,0.175,0.111",0.6563492063459246,moderate
Laeti,60,2.426426864915844,0.8099611858963783,2,0.2,7,"2,16,11","0.200,0.133,0.100",0.5566666666638833,generalist
Nick Conrad,58,2.548432006154868,0.8506875025689571,6,0.1724137931034483,10,"6,5,7","0.172,0.121,0.103",0.4965517241354484,generalist
Kooly,58,2.0923443037235097,0.6984416872610764,5,0.25862068965517243,6,"5,0,10","0.259,0.224,0.138",0.689655172410345,generalist
JP Manova,57,1.9509737973143686,0.6512510528852528,5,0.2807017543859649,6,"5,6,2","0.281,0.211,0.140",0.7289473684174077,generalist
Démocrates D,56,1.4232491321761764,0.47509223195292516,6,0.5357142857142857,4,"6,4,7","0.536,0.214,0.071",0.8374999999958126,specialist
Zifou,54,2.473173265778419,0.8255655178572973,2,0.18518518518518517,6,"2,8,0","0.185,0.148,0.130",0.5388888888861946,generalist
Eklips,54,1.84564947551278,0.6160929305352081,7,0.42592592592592593,5,"7,5,18","0.426,0.167,0.130",0.7499999999962501,moderate
Diamond Deuklo,54,2.594538264449904,0.8660781496912173,2,0.24074074074074073,7,"2,0,8","0.241,0.111,0.074",0.4277777777756388,generalist
Humphrey,53,1.2017950994661102,0.40116905975725226,2,0.5660377358490566,4,"2,12,16","0.566,0.189,0.132",0.8688679245239577,specialist
Moona,53,2.529110483263784,0.8442378197779905,8,0.1320754716981132,9,"8,15,1","0.132,0.132,0.113",0.4990566037710897,generalist
Blackapar,49,2.1714645013942757,0.724852658084214,5,0.2653061224489796,7,"5,7,3","0.265,0.163,0.122",0.6561224489763113,generalist
Assaf,49,2.3626958103972617,0.7886872372591142,3,0.1836734693877551,7,"3,10,0","0.184,0.143,0.143",0.5867346938746172,generalist
Orties,49,2.5464131939753636,0.8500136065077748,3,0.14285714285714285,8,"3,2,10","0.143,0.122,0.102",0.49285714285467846,generalist
Dicidens,49,2.4510860092402216,0.8181926104939853,6,0.16326530612244897,9,"6,4,7","0.163,0.122,0.102",0.5336734693850871,generalist
Psykick Lyrikah,49,1.2924870788887746,0.43144278622583015,4,0.5918367346938775,4,"4,12,9","0.592,0.143,0.102",0.8540816326487907,specialist
La Boussole,47,2.0663745082908744,0.6897727565752825,6,0.2978723404255319,7,"6,3,18","0.298,0.191,0.106",0.6925531914858991,generalist
Driks,47,2.1795576543841646,0.7275542189217208,2,0.2127659574468085,6,"2,9,16","0.213,0.170,0.149",0.6563829787201223,generalist
Milk Coffee and Sugar,47,1.9965908093692724,0.6664783856003975,6,0.2978723404255319,4,"6,4,7","0.298,0.213,0.149",0.713829787230474,generalist
Bastard Prod,47,2.133613693353748,0.7122177479573409,3,0.23404255319148937,6,"3,5,10","0.234,0.213,0.128",0.673404255315782,generalist
Hös Copperfield,47,2.2819475044972015,0.7617327905574186,1,0.23404255319148937,7,"1,19,8","0.234,0.149,0.128",0.6202127659543462,generalist
Vicky R,47,2.320082645046893,0.7744626132075748,15,0.19148936170212766,7,"15,2,16","0.191,0.170,0.106",0.5989361702097713,generalist
Missak Portoukalian,47,2.0124775293360226,0.6717815030074491,3,0.3617021276595745,6,"3,5,12","0.362,0.170,0.106",0.7074468085071011,moderate
Morsay,46,2.169128169659081,0.7240727713914612,0,0.30434782608695654,6,"0,13,14","0.304,0.109,0.109",0.6499999999967501,moderate
Afrojazz,46,1.9735324766496105,0.6587813250442128,7,0.2391304347826087,6,"7,6,5","0.239,0.196,0.196",0.7130434782573044,generalist
Zinée,46,2.236941868737538,0.7467095402633358,2,0.2826086956521739,7,"2,12,3","0.283,0.152,0.109",0.6326086956490109,generalist
Bimbim,45,2.398220922465365,0.8005458109980677,8,0.24444444444444444,9,"8,13,19","0.244,0.111,0.089",0.5522222222194612,generalist
Bedjik,44,2.559389031156716,0.8543450473697976,1,0.13636363636363635,9,"1,8,2","0.136,0.114,0.114",0.47499999999762504,generalist
Mike Lucazz,43,2.208249066635248,0.737131647620663,15,0.23255813953488372,5,"15,7,5","0.233,0.186,0.140",0.6476744186014131,generalist
OFX,43,2.3953930074021565,0.7996018297590989,7,0.18604651162790697,6,"7,6,4","0.186,0.140,0.116",0.5686046511599477,generalist
Dadinho,42,1.9890367669383158,0.6639567842885438,1,0.2857142857142857,4,"1,8,17","0.286,0.214,0.167",0.7095238095202623,generalist
Vicelow,41,2.2848082806164847,0.7626877410863887,7,0.3170731707317073,3,"7,5,6","0.317,0.171,0.073",0.5890243902409574,moderate
Dala,41,2.3142448650043668,0.772513914355524,1,0.1951219512195122,7,"1,0,14","0.195,0.171,0.122",0.6036585365823478,generalist
Eli Mc,40,1.6342901086804833,0.5455394405928141,4,0.325,5,"4,3,2","0.325,0.275,0.175",0.799999999996,moderate
Edgar Sekloka,40,1.536459375255315,0.5128827394954538,4,0.325,3,"4,15,6","0.325,0.325,0.200",0.814999999995925,moderate
Eye’s Berg,40,2.1853019055184912,0.7294716970572125,11,0.225,5,"11,12,9","0.225,0.150,0.150",0.6499999999967501,generalist
IV My People,39,1.940150965911257,0.6476383030081512,7,0.38461538461538464,8,"7,6,3","0.385,0.128,0.103",0.7192307692271732,moderate
Explicit Samouraï,39,2.1032615913145687,0.7020859673883213,7,0.3076923076923077,7,"7,15,6","0.308,0.179,0.128",0.6807692307658268,moderate
Makiavel,39,2.370947811685422,0.7914418229612505,10,0.2564102564102564,9,"10,5,14","0.256,0.103,0.103",0.5705128205099682,generalist
La Clinique,38,2.1196849256959234,0.7075682110875791,0,0.2894736842105263,9,"0,7,5","0.289,0.184,0.105",0.6684210526282367,generalist
Fisto,37,1.9406483815859519,0.6478043444395187,4,0.24324324324324326,7,"4,9,2","0.243,0.162,0.162",0.7121621621586014,generalist
JSX,37,1.682199316481975,0.5615319270457689,1,0.3783783783783784,6,"1,11,8","0.378,0.216,0.189",0.7905405405365881,moderate
Lebeey,37,1.7860921125081997,0.5962121943524903,1,0.35135135135135137,5,"1,16,11","0.351,0.189,0.189",0.7689189189150745,moderate
Les Spécialistes,37,1.888987720253885,0.6305595920335304,4,0.21621621621621623,7,"4,5,12","0.216,0.216,0.189",0.7310810810774261,generalist
D’ de Kabal,37,1.1102139887796831,0.37059853398133585,6,0.4594594594594595,2,"6,4,9","0.459,0.432,0.027",0.8689189189145747,moderate
MLC,37,2.413531517328062,0.8056566131207599,5,0.21621621621621623,8,"5,17,14","0.216,0.189,0.081",0.552702702699939,generalist
