artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Def Bond,100,2.577536156301516,0.8604027065621764,16,0.18,4,"16,17,0","0.180,0.180,0.110",0.47899999999760495,generalist
BraSco (FRA),100,2.648908895272703,0.8842275121368461,0,0.16,7,"0,16,17","0.160,0.140,0.100",0.4549999999977251,generalist
Meryl,100,2.285641158610647,0.7629657625910187,0,0.35,4,"0,1,17","0.350,0.120,0.110",0.5979999999970097,moderate
Moha K,99,2.3392304537836246,0.7808543087892416,0,0.2828282828282828,7,"0,16,17","0.283,0.141,0.111",0.5944444444414722,generalist
JNR Slice,98,2.335940156269347,0.7797559804962483,0,0.35714285714285715,5,"0,16,8","0.357,0.153,0.051",0.555102040813551,moderate
La Brigade,98,2.4398154391089935,0.8144304017576695,16,0.21428571428571427,6,"16,17,0","0.214,0.173,0.122",0.5591836734665919,generalist
Féfé,96,2.21638104181252,0.7398461676226872,0,0.23958333333333334,7,"0,16,17","0.240,0.219,0.125",0.6416666666634585,generalist
Heuss L’enfoiré,95,2.209190515160502,0.7374459108589252,0,0.4,6,"0,15,2","0.400,0.084,0.074",0.6142105263127184,moderate
Sianna,95,2.6020050533430577,0.8685706250566129,0,0.29473684210526313,6,"0,16,11","0.295,0.074,0.063",0.4226315789452553,generalist
Riski,95,2.478075080897374,0.8272017839422969,16,0.24210526315789474,5,"16,0,8","0.242,0.200,0.084",0.5099999999974499,generalist
High Five Crew,95,2.416064392952096,0.8065021077754038,0,0.21052631578947367,6,"0,16,11","0.211,0.179,0.126",0.5731578947339765,generalist
La Cliqua,95,2.7159252089048294,0.9065981072076204,16,0.1368421052631579,10,"16,7,8","0.137,0.105,0.095",0.39210526315593447,generalist
Al Peco,93,2.671560596375068,0.8917888357245151,0,0.22580645161290322,6,"0,3,16","0.226,0.108,0.086",0.420967741933379,generalist
James Delleck,93,2.278884193803958,0.7607102323267362,16,0.27956989247311825,4,"16,17,0","0.280,0.161,0.151",0.6123655913947879,generalist
OldPee,93,2.3014925861031355,0.7682570990807389,0,0.3548387096774194,6,"0,16,19","0.355,0.108,0.097",0.594086021502406,moderate
Leeroy,92,2.4049022447945654,0.8027760911830437,16,0.21739130434782608,6,"16,0,1","0.217,0.163,0.120",0.5652173913015219,generalist
Moha MMZ,92,2.307111062304796,0.7701325925122647,0,0.29347826086956524,5,"0,16,11","0.293,0.174,0.087",0.6043478260839346,generalist
Aloïse Sauvage,92,2.2102400002929423,0.7377962376026417,0,0.2608695652173913,5,"0,17,16","0.261,0.196,0.152",0.6543478260836849,generalist
Escobar Macson,92,2.6402590166173843,0.8813401117066811,0,0.18478260869565216,7,"0,18,3","0.185,0.141,0.087",0.4554347826064186,generalist
Lord Kossity,91,2.68800815365923,0.8972791652273747,0,0.13186813186813187,7,"18,0,1","0.132,0.132,0.110",0.43461538461321164,generalist
Le Klub des 7,90,2.2152167858108402,0.7394575294216178,0,0.24444444444444444,4,"16,0,17","0.244,0.244,0.156",0.6366666666634835,generalist
Mokobé,90,2.553934419600242,0.8525242533006391,0,0.2222222222222222,6,"0,11,16","0.222,0.144,0.111",0.5011111111086058,generalist
Fatal Bazooka,90,2.3360698509343885,0.7797992736390255,0,0.2777777777777778,5,"0,17,1","0.278,0.200,0.078",0.5877777777748394,generalist
Mo’vez Lang,89,2.6378101067905377,0.8805226455237164,0,0.1348314606741573,10,"0,1,16","0.135,0.101,0.090",0.43314606741356454,generalist
Dr Bériz,89,2.2842374166718904,0.7624971820202018,0,0.23595505617977527,5,"0,17,16","0.236,0.191,0.157",0.620786516850829,generalist
Demon One,89,2.6889174367116,0.8975826913670091,16,0.12359550561797752,9,"16,17,0","0.124,0.101,0.101",0.4162921348293792,generalist
Rimkus,88,2.5348533740693027,0.8461548438245705,0,0.23863636363636365,6,"0,2,19","0.239,0.125,0.102",0.50568181817929,generalist
Princess Aniès,87,2.5906842378913266,0.8647916440202665,16,0.21839080459770116,7,"16,0,17","0.218,0.126,0.092",0.47068965517006045,generalist
Mani Deïz,87,2.57945119404545,0.8610419618657427,0,0.21839080459770116,6,"0,11,16","0.218,0.126,0.103",0.4775862068941641,generalist
Swagg Man,86,2.3567306012888505,0.786696001539864,0,0.27906976744186046,5,"0,1,16","0.279,0.198,0.093",0.582558139531971,generalist
Joey Starr,83,2.4775608756621152,0.827030138017927,16,0.21686746987951808,7,"16,0,17","0.217,0.145,0.108",0.5307228915636116,generalist
Six,81,2.591069281008836,0.8649201745705124,0,0.2345679012345679,7,"0,11,1","0.235,0.111,0.086",0.4746913580223179,generalist
Noyau Dur,81,2.4825938334591635,0.8287101806043352,10,0.2222222222222222,5,"10,0,8","0.222,0.136,0.111",0.5376543209849663,generalist
Kalash l’Afro,79,2.3761390337919983,0.7931746954720565,0,0.2911392405063291,6,"0,16,14","0.291,0.165,0.089",0.5765822784781298,generalist
​​okis,79,2.3727901411916443,0.7920568076588105,0,0.20253164556962025,7,"0,1,11","0.203,0.152,0.114",0.5867088607565605,generalist
Saké (FRA),79,2.5631652200510704,0.8556055701901079,0,0.1518987341772152,8,"1,0,16","0.152,0.152,0.139",0.49936708860509843,generalist
Prince Waly,78,2.572750296903567,0.8588051474477663,0,0.23076923076923078,8,"0,18,1","0.231,0.103,0.090",0.47051282051046794,generalist
Beat de Boul,78,2.7253167398027642,0.9097330772384347,4,0.1282051282051282,8,"4,11,8","0.128,0.103,0.090",0.3846153846134616,generalist
Patee Gee,78,2.225735419017915,0.7429687354462455,0,0.32051282051282054,5,"0,16,1","0.321,0.154,0.141",0.6346153846122117,moderate
L’Armée des 12,78,2.229136365108246,0.7441039991413209,16,0.2948717948717949,6,"16,17,1","0.295,0.192,0.103",0.6423076923044808,generalist
Miklo,77,2.4912700548018987,0.8316063744395881,0,0.23376623376623376,7,"0,16,1","0.234,0.169,0.104",0.525324675322049,generalist
L.I.O. Petrodollars,76,2.3788873615084616,0.7940921098020103,0,0.32894736842105265,7,"0,16,18","0.329,0.118,0.079",0.5592105263129937,moderate
Ixzo,75,2.4038077219403613,0.8024107304784619,0,0.3333333333333333,6,"0,4,16","0.333,0.080,0.067",0.5273333333306968,moderate
L’indis,74,2.4410102306620005,0.8148292329761848,11,0.21621621621621623,7,"11,0,16","0.216,0.149,0.135",0.5608108108080069,generalist
Dadoo,73,2.5036314670730935,0.8357327152278888,0,0.2054794520547945,7,"0,19,16","0.205,0.151,0.110",0.5321917808192573,generalist
Puzzle (Fra),73,2.5411742413164475,0.848264801147174,16,0.1643835616438356,8,"16,17,11","0.164,0.137,0.137",0.5075342465728047,generalist
Daddy Lord C,72,2.523244462475576,0.8422796939334375,0,0.18055555555555555,7,"0,16,17","0.181,0.139,0.125",0.5208333333307291,generalist
Zbig,72,2.3859889858347887,0.7964626902403957,2,0.19444444444444445,8,"2,0,8","0.194,0.153,0.111",0.5763888888860074,generalist
Hache-P,72,2.349399098204783,0.784248685686979,0,0.20833333333333334,9,"0,16,17","0.208,0.181,0.111",0.5902777777748265,generalist
Sauveur Eloheem,72,2.584918888042262,0.8628671229607712,0,0.18055555555555555,8,"0,16,17","0.181,0.125,0.111",0.4791666666642708,generalist
Mac Kregor,72,2.4845421896038284,0.8293605578632995,16,0.2361111111111111,7,"16,1,0","0.236,0.125,0.111",0.5319444444417846,generalist
Team BS,71,2.4144676294956264,0.8059690950390636,16,0.22535211267605634,8,"16,0,17","0.225,0.155,0.113",0.5697183098563062,generalist
Lemon Haze,70,2.4969424413471883,0.8334998635859197,0,0.24285714285714285,8,"0,16,8","0.243,0.100,0.086",0.5128571428545787,generalist
Iron Sy,70,2.5176059280945884,0.8403975049171611,0,0.21428571428571427,8,"0,16,11","0.214,0.129,0.100",0.5185714285688359,generalist
OGB,70,2.436058336859041,0.8131762502157845,0,0.22857142857142856,7,"0,16,9","0.229,0.114,0.114",0.5571428571400713,generalist
Sté Strausz,70,2.0137828085992893,0.672217215929725,16,0.3,5,"16,17,0","0.300,0.200,0.171",0.7071428571393217,moderate
Soon E MC,69,2.581827850724774,0.8618353093555383,0,0.17391304347826086,7,"0,11,13","0.174,0.145,0.116",0.48043478260629363,generalist
S.Téban,68,2.1878948085690744,0.7303372293591051,0,0.3235294117647059,4,"0,16,17","0.324,0.176,0.103",0.6499999999967501,moderate
Karlito,67,2.518276791054019,0.8406214444745618,0,0.2537313432835821,6,"0,4,16","0.254,0.134,0.090",0.5126865671616158,generalist
Ma2x,67,2.1051164964429745,0.702705149931695,16,0.26865671641791045,4,"16,0,17","0.269,0.224,0.179",0.6798507462652573,generalist
5 Majeur,66,2.677635464303138,0.893816676457046,1,0.13636363636363635,6,"1,16,11","0.136,0.121,0.106",0.43333333333116675,generalist
K-Reen,66,2.495610059340418,0.8330551035456009,16,0.19696969696969696,6,"16,17,0","0.197,0.136,0.136",0.5181818181792273,generalist
Shone,66,2.3840413054548315,0.7958125385572327,0,0.2727272727272727,7,"0,19,3","0.273,0.136,0.076",0.5651515151486896,generalist
SEB (FRA),65,2.437796593079675,0.8137564943971417,0,0.27692307692307694,6,"0,17,1","0.277,0.108,0.092",0.5469230769203424,generalist
Pink Tee,65,2.20275259981791,0.7352968819221858,0,0.38461538461538464,5,"0,16,17","0.385,0.138,0.062",0.6192307692276733,moderate
Ekoué,64,2.3895002073947498,0.797634764791569,16,0.234375,8,"16,19,17","0.234,0.094,0.094",0.5593749999972032,generalist
667,64,2.376638215599362,0.7933413264529925,0,0.296875,8,"0,9,19","0.297,0.094,0.078",0.5609374999971953,generalist
Wacko,63,2.217808489406223,0.7403226613355282,0,0.2222222222222222,7,"0,16,18","0.222,0.206,0.127",0.6452380952348694,generalist
Ministère A.M.E.R.,63,2.7018978008530317,0.9019156433654305,1,0.12698412698412698,7,"1,8,13","0.127,0.127,0.095",0.40238095237894034,generalist
Laeti,60,2.5100263929944084,0.8378673939432629,0,0.21666666666666667,7,"0,11,5","0.217,0.117,0.100",0.5133333333307668,generalist
Kooly,58,2.457733050161649,0.8204114472639152,16,0.1896551724137931,9,"16,0,1","0.190,0.155,0.121",0.5431034482731468,generalist
Nick Conrad,57,2.1811089783706943,0.7280720635903598,0,0.3333333333333333,6,"0,16,17","0.333,0.158,0.105",0.6517543859616536,moderate
JP Manova,57,2.4667748937375027,0.8234296887989396,16,0.21052631578947367,7,"16,17,0","0.211,0.175,0.105",0.5324561403482149,generalist
Démocrates D,56,2.821005680913299,0.9416748304969841,16,0.125,8,"16,11,4","0.125,0.107,0.107",0.319642857141259,generalist
Zifou,54,2.2571202877603866,0.7534452620102293,0,0.2037037037037037,8,"0,16,1","0.204,0.167,0.111",0.618518518515426,generalist
Eklips,54,2.3133316378262543,0.7722090716343721,0,0.3333333333333333,5,"0,8,16","0.333,0.111,0.093",0.5833333333304169,moderate
Diamond Deuklo,54,2.2286657506252125,0.7439469041675183,0,0.24074074074074073,6,"0,16,5","0.241,0.167,0.167",0.6425925925893797,generalist
Humphrey,53,2.1704453074349046,0.7245124427824767,16,0.2641509433962264,7,"16,17,0","0.264,0.208,0.113",0.6613207547136746,generalist
Moona,53,1.9784254457971042,0.6604146382713956,0,0.4528301886792453,5,"0,4,16","0.453,0.113,0.075",0.6915094339588066,moderate
Blackapar,49,2.321779072939601,0.775028894750049,16,0.22448979591836735,8,"16,0,1","0.224,0.143,0.122",0.6030612244867807,generalist
Assaf,49,2.462585302759748,0.822031168973006,0,0.24489795918367346,5,"0,1,18","0.245,0.143,0.102",0.5275510204055255,generalist
Orties,49,2.270430636647308,0.7578883656227997,0,0.30612244897959184,5,"0,16,1","0.306,0.143,0.102",0.6091836734663422,moderate
Dicidens,49,2.333217913462631,0.7788472735230826,16,0.24489795918367346,6,"16,1,0","0.245,0.163,0.143",0.5989795918337397,generalist
Psykick Lyrikah,49,2.278373745222689,0.7605398404042754,16,0.2857142857142857,4,"16,17,0","0.286,0.163,0.163",0.6051020408133012,generalist
La Boussole,47,2.042295337409082,0.6817349318689959,16,0.3829787234042553,6,"16,17,19","0.383,0.149,0.106",0.690425531911442,moderate
Driks,47,2.1653316405871315,0.7228054588530661,0,0.3617021276595745,6,"0,16,13","0.362,0.085,0.085",0.6351063829755481,moderate
Milk Coffee and Sugar,47,2.344075518774211,0.782471631216001,0,0.2765957446808511,6,"0,16,17","0.277,0.149,0.106",0.5861702127630265,generalist
Bastard Prod,47,2.523225460175941,0.8422733508099871,0,0.1702127659574468,8,"0,17,1","0.170,0.106,0.106",0.4989361702102713,generalist
Hös Copperfield,47,2.406629469537718,0.803352652966752,0,0.2765957446808511,7,"0,18,9","0.277,0.128,0.085",0.5563829787206223,generalist
Vicky R,47,2.0828834376898677,0.6952835725933667,16,0.2553191489361702,6,"16,0,17","0.255,0.170,0.149",0.6882978723369839,generalist
Missak Portoukalian,47,2.6135660842627377,0.8724297919860944,16,0.2127659574468085,8,"16,0,11","0.213,0.106,0.085",0.4542553191466649,generalist
Morsay,46,2.2194250789794916,0.7408622921922438,0,0.2608695652173913,7,"0,2,3","0.261,0.174,0.130",0.6434782608663479,generalist
Afrojazz,46,2.54515475674899,0.849593529841551,1,0.15217391304347827,8,"7,1,16","0.152,0.152,0.109",0.4978260869540328,generalist
Zinée,46,2.2087872552413415,0.7373112993908978,16,0.21739130434782608,8,"16,0,1","0.217,0.174,0.152",0.6434782608663479,generalist
Bimbim,45,2.2610282807447963,0.7547497821166851,0,0.28888888888888886,6,"0,16,1","0.289,0.133,0.111",0.6233333333302171,generalist
Bedjik,44,2.6416101586089873,0.8817911339837821,0,0.18181818181818182,7,"0,16,17","0.182,0.136,0.091",0.4409090909068865,generalist
Mike Lucazz,43,2.4973570161106173,0.8336382520417536,0,0.20930232558139536,5,"0,1,18","0.209,0.140,0.116",0.5197674418578663,generalist
OFX,43,2.4089132528757844,0.8041149985736099,0,0.23255813953488372,7,"0,16,17","0.233,0.163,0.093",0.5593023255785989,generalist
Dadinho,42,2.322090830108875,0.7751329618497783,0,0.2857142857142857,4,"0,16,7","0.286,0.190,0.095",0.5833333333304169,generalist
Vicelow,41,2.447414443132082,0.8169670116176933,16,0.21951219512195122,6,"16,1,4","0.220,0.122,0.098",0.5426829268265551,generalist
Dala,41,2.1303437837080623,0.7111262253020783,0,0.2926829268292683,6,"0,16,13","0.293,0.146,0.122",0.6670731707283721,generalist
Eli Mc,40,2.2361765178890463,0.7464540598737001,16,0.175,6,"16,17,0","0.175,0.175,0.150",0.6299999999968497,generalist
Edgar Sekloka,40,2.3638553602191674,0.789074304498781,0,0.175,5,"16,17,0","0.175,0.175,0.175",0.5774999999971124,generalist
Eye’s Berg,40,2.2955432156914126,0.7662711504483316,0,0.2,5,"16,0,4","0.200,0.200,0.175",0.5974999999970126,generalist
IV My People,39,2.4368768777925016,0.8134494858919784,0,0.20512820512820512,11,"0,19,16","0.205,0.154,0.103",0.5371794871768012,generalist
Explicit Samouraï,39,2.418756408907084,0.8074007247775814,0,0.23076923076923078,9,"0,1,7","0.231,0.154,0.103",0.5525641025613398,generalist
Makiavel,39,2.41405255905394,0.8058305411217623,0,0.23076923076923078,7,"0,16,2","0.231,0.154,0.154",0.54999999999725,generalist
La Clinique,38,2.5387868068120394,0.8474678559309796,16,0.15789473684210525,11,"16,12,4","0.158,0.132,0.132",0.4868421052607237,generalist
Fisto,37,2.21706212081765,0.7400735173799211,16,0.24324324324324326,8,"16,0,13","0.243,0.162,0.135",0.6418918918886826,generalist
JSX,37,1.6745799799647982,0.5589885300324778,0,0.4594594594594595,5,"0,16,19","0.459,0.162,0.135",0.7905405405365877,moderate
Lebeey,37,2.0881632627887226,0.6970460215096015,0,0.32432432432432434,6,"0,1,6","0.324,0.162,0.108",0.6824324324290205,moderate
Les Spécialistes,37,2.327593511582707,0.7769698020515576,0,0.24324324324324326,7,"0,16,2","0.243,0.135,0.135",0.5959459459429662,generalist
D’ de Kabal,37,2.2041366861821357,0.7357589013010349,0,0.2702702702702703,6,"0,16,17","0.270,0.162,0.135",0.6445945945913715,generalist
MLC,37,2.4651407721126652,0.8228842055996354,18,0.21621621621621623,8,"18,0,2","0.216,0.189,0.081",0.522972972970358,generalist
Ménélik,36,2.3076532899604905,0.7703135925503793,17,0.2222222222222222,9,"17,0,7","0.222,0.111,0.111",0.5916666666637082,generalist
Titan,35,2.5130687890990653,0.838882970712761,0,0.14285714285714285,10,"0,18,4","0.143,0.114,0.114",0.4928571428546782,generalist
Piloophaz,35,2.4266327819180953,0.8100299226803924,16,0.17142857142857143,8,"16,17,13","0.171,0.143,0.143",0.54999999999725,generalist
Sid les 3 éléments,34,2.1834020923470274,0.7288375238407888,0,0.23529411764705882,7,"0,18,11","0.235,0.147,0.118",0.644117647055603,generalist
Plune,34,1.8273760723777692,0.6099931187141298,0,0.3235294117647059,6,"0,17,10","0.324,0.265,0.118",0.7588235294079705,moderate
Caribbean Dandee,34,2.3390640263729194,0.7807987539547276,0,0.17647058823529413,7,"0,19,17","0.176,0.147,0.147",0.588235294114706,generalist
Rouda,34,2.158018380134416,0.7203642325401289,17,0.23529411764705882,8,"17,16,19","0.235,0.176,0.147",0.6588235294084708,generalist
Kabal,33,2.3091396283632353,0.7708097444982239,16,0.2727272727272727,6,"16,19,17","0.273,0.121,0.121",0.5924242424212801,generalist
L’Atelier,33,2.1210527097257934,0.7080247886135298,16,0.30303030303030304,7,"16,0,5","0.303,0.121,0.121",0.6651515151481892,moderate
Melaaz,33,2.5770491482005724,0.8602401392642763,16,0.18181818181818182,8,"16,17,11","0.182,0.121,0.091",0.4681818181794773,generalist
Ghetto Fabulous Gang,32,2.447252525048168,0.8169129620334419,0,0.1875,8,"0,16,1","0.188,0.125,0.125",0.5374999999973126,generalist
MC Circulaire,31,2.4104897263979135,0.8046412383634756,7,0.1935483870967742,9,"7,8,19","0.194,0.129,0.097",0.5467741935456532,generalist
Syrano,31,1.8575582690084755,0.6200681834644586,16,0.3225806451612903,5,"16,17,0","0.323,0.290,0.097",0.7435483870930567,moderate
Spoke Orkestra,31,2.5277682705309434,0.8437897781606907,19,0.12903225806451613,9,"19,18,17","0.129,0.097,0.097",0.47258064515892734,generalist
Kobzx2z,31,1.6215493377616568,0.5412864667769292,16,0.3870967741935484,4,"16,0,5","0.387,0.290,0.097",0.8016129032217985,moderate
B.e.Labeu,30,2.354909925026372,0.7860882448726373,0,0.2,9,"0,19,10","0.200,0.100,0.100",0.5599999999972002,generalist
Gravité Zéro,30,2.147417472617486,0.7168255626761648,16,0.26666666666666666,5,"16,19,0","0.267,0.200,0.133",0.6599999999967002,generalist
Francis Tra$h,29,2.066895046108259,0.6899465163674975,0,0.27586206896551724,6,"0,17,16","0.276,0.241,0.103",0.6844827586172674,generalist
Carré rouge,29,2.219635032952835,0.7409323765503144,0,0.2413793103448276,6,"0,2,8","0.241,0.172,0.138",0.6362068965485432,generalist
Lapso Laps,29,1.9025034694886418,0.6350712599666339,0,0.41379310344827586,6,"0,16,15","0.414,0.103,0.103",0.7224137930998364,moderate
Ness & Cité,29,2.2190832020363427,0.740748170864992,16,0.3103448275862069,8,"16,17,4","0.310,0.103,0.103",0.6155172413762328,moderate
SKS Crew,29,2.4800814232512645,0.8278715174734278,17,0.1724137931034483,8,"17,0,11","0.172,0.138,0.103",0.5155172413767329,generalist
Pihpoh,28,2.144591685506359,0.7158822917650515,16,0.35714285714285715,7,"16,11,14","0.357,0.107,0.071",0.6357142857111072,moderate
Fuzati,28,2.4319913080132056,0.8118186426345801,2,0.17857142857142858,6,"2,16,15","0.179,0.143,0.143",0.5392857142830179,generalist
Sly Johnson,27,1.8147974107123568,0.605794258296443,17,0.3333333333333333,4,"17,0,16","0.333,0.259,0.111",0.7574074074036203,moderate
Snifeur baby,27,2.034837468164005,0.6792454339552756,16,0.2962962962962963,6,"16,17,0","0.296,0.185,0.111",0.6981481481446574,generalist
Sysa,26,2.1607576758265203,0.7212786319062827,0,0.2692307692307692,6,"0,10,16","0.269,0.154,0.115",0.6538461538428848,generalist
Bakyl,24,1.6439049818969422,0.548748964121114,0,0.3333333333333333,4,"0,19,7","0.333,0.250,0.208",0.7958333333293541,moderate
Zirko (SKS Crew),23,2.2418923708880545,0.748362058478738,0,0.30434782608695654,6,"0,16,13","0.304,0.087,0.087",0.5978260869535328,moderate
Kayliah,22,1.770403431210251,0.5909751838771395,17,0.3181818181818182,4,"17,16,0","0.318,0.273,0.136",0.7681818181779771,moderate
Tepa,22,2.410194224877318,0.8045425975325828,16,0.22727272727272727,6,"16,19,0","0.227,0.091,0.091",0.5272727272700909,generalist
Veazy,21,2.3756465657195354,0.7930103055908878,1,0.14285714285714285,6,"19,15,1","0.143,0.143,0.143",0.54999999999725,generalist
Fabulous Trobadors,21,1.9513496329580802,0.6513765099052373,17,0.23809523809523808,6,"17,0,7","0.238,0.190,0.143",0.7119047619012022,generalist
Bambi Cruz,21,2.1069130946277412,0.7033048691391244,0,0.3333333333333333,4,"0,11,1","0.333,0.143,0.095",0.6547619047586313,moderate
Doomams,21,2.0159825013965014,0.6729514914244449,0,0.3333333333333333,4,"0,16,3","0.333,0.143,0.143",0.6928571428536788,moderate
JR O Crom,20,1.9036867151627872,0.635466237076101,11,0.3,6,"11,0,16","0.300,0.200,0.100",0.7249999999963751,moderate
Kvra,20,2.2071079897621266,0.7367507468027913,11,0.2,7,"11,1,19","0.200,0.150,0.100",0.6149999999969249,generalist
10vers,20,1.9603678561105418,0.6543868667492295,16,0.25,6,"16,17,1","0.250,0.150,0.150",0.7049999999964748,generalist
Less’ du Neuf,20,2.180945582654992,0.7280175207605,0,0.2,6,"0,17,11","0.200,0.150,0.150",0.6349999999968252,generalist
Sir Doum’s,20,2.1547831755478577,0.7192842947182085,0,0.2,5,"0,19,1","0.200,0.150,0.150",0.6449999999967749,generalist
MC Janik,19,1.5708589954408225,0.524365614814181,16,0.3684210526315789,6,"16,17,0","0.368,0.211,0.211",0.8078947368380657,moderate
Soul Swing,19,1.9862665424736554,0.6630320606444733,0,0.3157894736842105,9,"0,17,11","0.316,0.158,0.105",0.7026315789438558,moderate
2 Bal,19,2.1872710141330995,0.7301290016608286,16,0.21052631578947367,10,"16,0,9","0.211,0.158,0.105",0.6289473684179081,generalist
Souleymane Diamanka,17,1.8438614649435687,0.6154960779442755,16,0.35294117647058826,8,"16,19,18","0.353,0.176,0.118",0.7441176470551031,moderate
Teki Latex,17,1.952115641245545,0.6516322097533936,18,0.29411764705882354,9,"18,17,2","0.294,0.235,0.118",0.7088235294082205,generalist
Cut Killer,15,2.061112856976476,0.6880163742173369,0,0.26666666666666666,9,"0,11,8","0.267,0.133,0.133",0.6699999999966499,generalist
Suikon Blaz AD,15,1.8640436086849668,0.6222330430327662,2,0.2,7,"18,12,2","0.200,0.200,0.200",0.7233333333297168,generalist
Alliance Ethnik,15,1.5867847391878325,0.5296817586791053,0,0.4,6,"0,17,1","0.400,0.200,0.133",0.8033333333293166,moderate
Amalek,15,2.1761856836527995,0.7264286274390864,0,0.2,10,"0,3,11","0.200,0.200,0.133",0.6233333333302168,generalist
LeDos,15,1.639706388947234,0.5473474393631198,19,0.3333333333333333,6,"19,16,0","0.333,0.200,0.200",0.78999999999605,moderate
Twin Twin,14,1.6681740014424216,0.5568501618682303,0,0.35714285714285715,7,"0,17,16","0.357,0.286,0.071",0.7785714285675357,moderate
Fanny Polly,13,1.671595309466104,0.5579922225436403,1,0.3076923076923077,6,"1,16,15","0.308,0.231,0.154",0.7807692307653269,moderate
Calbo,13,1.9251212175462966,0.64262124974954,8,0.3076923076923077,8,"8,19,16","0.308,0.154,0.154",0.7115384615349041,moderate
Le (Vrai) Ben,13,1.7379834798585765,0.5801531382498067,0,0.23076923076923078,6,"0,11,17","0.231,0.231,0.154",0.7499999999962498,generalist
K-Rhyme Le Roi,13,2.245035296018963,0.7494111926616066,0,0.15384615384615385,10,"18,8,0","0.154,0.154,0.154",0.5807692307663269,generalist
Boyya,13,1.844621505346978,0.6157497856637933,0,0.23076923076923078,7,"0,13,16","0.231,0.231,0.154",0.7346153846117114,generalist
Saliha,13,1.1786550310283281,0.39344471514806933,16,0.6153846153846154,5,"16,6,3","0.615,0.154,0.077",0.8653846153802884,specialist
Prodige Namor,13,1.8446215053469783,0.6157497856637933,8,0.23076923076923078,7,"19,8,13","0.231,0.231,0.154",0.7346153846117114,generalist
Young Chang MC,12,2.0228085559107742,0.6752300843997027,0,0.16666666666666666,8,"17,0,7","0.167,0.167,0.167",0.6666666666633334,generalist
Bouga,12,1.8143075466365126,0.6056307376507002,0,0.4166666666666667,8,"0,19,14","0.417,0.083,0.083",0.7166666666630835,moderate
Millésime K,12,1.6609474647625746,0.5544378846618718,0,0.25,6,"16,11,0","0.250,0.250,0.250",0.7749999999961251,generalist
RR (FRA),12,1.8200760044044728,0.60755629615901,0,0.25,7,"19,0,7","0.250,0.250,0.167",0.7416666666629581,generalist
Friz,11,1.5403058569905748,0.5141667266425083,0,0.45454545454545453,6,"0,17,15","0.455,0.182,0.091",0.804545454541432,moderate
Doudou Masta,11,1.594166730756121,0.5321459280020638,16,0.36363636363636365,6,"16,19,0","0.364,0.273,0.091",0.7954545454505682,moderate
Yanni (FRA),11,1.9722470060491084,0.6583522244160125,1,0.2727272727272727,8,"1,10,18","0.273,0.182,0.091",0.6863636363602046,generalist
Bigflo,11,2.145841776750983,0.7162995824741244,16,0.18181818181818182,9,"18,16,17","0.182,0.182,0.091",0.6136363636332957,generalist
La Swija,11,1.9722470060491082,0.6583522244160125,19,0.2727272727272727,8,"19,0,16","0.273,0.182,0.091",0.6863636363602046,generalist
Vincha,11,2.0198150189947084,0.6742308172280356,0,0.18181818181818182,8,"19,0,4","0.182,0.182,0.182",0.6681818181784772,generalist
Solystik,10,1.886696813522156,0.6297948685794511,0,0.2,7,"11,0,8","0.200,0.200,0.200",0.7099999999964502,generalist
Bridjahting,10,1.8343719992791194,0.6123284164852655,0,0.3,7,"0,17,16","0.300,0.200,0.100",0.7299999999963501,moderate
Silmarils,10,1.6434177513043642,0.5485863225536818,10,0.3,6,"16,10,12","0.300,0.300,0.100",0.7799999999961001,moderate
Nassi,10,1.8343719992791194,0.6123284164852655,16,0.3,7,"16,17,19","0.300,0.200,0.100",0.7299999999963501,moderate
Fuckly,10,1.695742565547401,0.5660527746478675,17,0.3,6,"17,16,11","0.300,0.200,0.200",0.7699999999961503,moderate
