artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Doc Gynéco,165,2.4512336697827033,0.8182419007939848,5,0.3212121212121212,4,"5,0,15","0.321,0.152,0.067",0.5081818181792773,moderate
Lala &ce,165,1.9880884947627895,0.6636402432598618,5,0.3515151515151515,3,"5,0,12","0.352,0.309,0.055",0.6772727272693411,moderate
Casseurs Flowters,164,2.4653854667494217,0.8229658866760509,5,0.21341463414634146,5,"5,0,15","0.213,0.207,0.098",0.5420731707289971,generalist
Eddy de Pretto,164,1.818097149804063,0.6068957382654095,5,0.4634146341463415,2,"5,0,14","0.463,0.238,0.043",0.7292682926792806,moderate
TTC,164,2.317506282539781,0.7736026022747369,5,0.3597560975609756,2,"5,0,19","0.360,0.183,0.049",0.5463414634119027,moderate
Boostee,164,1.976517812874891,0.6597778547580444,5,0.4451219512195122,3,"5,0,15","0.445,0.201,0.055",0.6804878048746463,moderate
Faf Larage,162,2.542466822716944,0.8486962754187259,5,0.2777777777777778,3,"5,0,1","0.278,0.142,0.080",0.4746913580223179,generalist
Suprême NTM,162,2.79710989220078,0.9336982202626622,5,0.12345679012345678,8,"5,3,15","0.123,0.105,0.093",0.3493827160476361,generalist
MRC,161,2.183208056367165,0.7287727530394809,0,0.2670807453416149,4,"5,0,15","0.267,0.267,0.130",0.6437888198725576,generalist
Hocus Pocus,161,2.483112002794298,0.8288831497777519,5,0.2236024844720497,5,"5,0,2","0.224,0.211,0.068",0.5152173913017716,generalist
Gazo,160,1.8756285659904102,0.6261001967860285,0,0.43125,3,"0,5,2","0.431,0.219,0.087",0.7368749999963156,moderate
Tunisiano,160,2.525936337004718,0.843178263726508,5,0.2625,5,"5,0,3","0.263,0.163,0.062",0.4918749999975406,generalist
Wallen,160,1.770736609102595,0.5910864013898943,5,0.475,2,"5,0,2","0.475,0.237,0.037",0.7412499999962943,moderate
Senamo,159,2.2175082297977924,0.7402224322158965,0,0.2893081761006289,5,"0,5,14","0.289,0.252,0.057",0.6204402515692249,generalist
Fayçal,159,2.4785010954655706,0.8273439910987765,5,0.3081761006289308,5,"5,0,8","0.308,0.151,0.057",0.4990566037710897,moderate
2zer,159,2.3157650337756057,0.7730213591578045,0,0.29559748427672955,4,"0,5,1","0.296,0.239,0.050",0.5783018867895611,generalist
Zesau,158,2.401728127685808,0.8017165448621731,5,0.3037974683544304,5,"5,0,15","0.304,0.190,0.057",0.5417721518960256,moderate
Nusky,158,2.2824099194920926,0.7618871484748377,5,0.3037974683544304,4,"5,0,12","0.304,0.203,0.082",0.6101265822754305,moderate
Souffrance,156,2.5420940445158737,0.8485718389981682,0,0.19230769230769232,10,"0,5,2","0.192,0.128,0.103",0.5019230769205677,generalist
