,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1992,0.04532061087084003,0.04064012024189449,0.09932367127104146,0.08722799663858799,0.04212109031310926,0.11136638832847691,0.03962413605638883,0.04699612473163547,0.04558277805982572,0.03718419148095159,0.06549389587728204,0.0412900681691503,0.023387919321087084,0.025684963994556,0.05183389245196142,0.03259951756788521,0.04615920496548319,0.02776717035901836,0.05271221327259102,0.03768409681506455
1993,0.04394828070903064,0.05074645763019189,0.04964775099042094,0.05509003636682229,0.04725563312947218,0.11333075372856997,0.02749211334961555,0.037353158991650814,0.04275561419032913,0.04349550849431017,0.058514223121372715,0.05738989451839145,0.028725971787935123,0.03489626414569405,0.06223869178446919,0.05905578247426699,0.05938778724576835,0.040413259955987865,0.04568829480447762,0.04257456384200071
1994,0.04774388366151983,0.03542370037583666,0.06341046946865514,0.04806539226416896,0.03930236178531877,0.16475431349040925,0.028819702165678907,0.024520530874351375,0.0494056145583964,0.052492843450815216,0.028821620614562407,0.046371874110434905,0.03629547997047472,0.04212752726370803,0.04943939245805447,0.053163957158720486,0.08206144423655863,0.021009259942807574,0.03929126718077554,0.04747943887258203
1995,0.05784943944823933,0.044374890735867326,0.05108303597410915,0.042642150799312765,0.032051138842071426,0.15705469465240812,0.047026753686463696,0.03509129719452649,0.043522316806175,0.05067883626911991,0.04043913614556803,0.050257112515399556,0.02677883217325986,0.038587412191078745,0.046516407428574415,0.06685018209403906,0.05257835265856162,0.03175645424525342,0.04030833479616781,0.04455326661556564
1996,0.05813827041458959,0.05115700732945697,0.055755114568261585,0.05324533785460517,0.04641048177232733,0.10563316972538207,0.04675894159260982,0.02419248835843367,0.045548915705585384,0.041020864167949186,0.04162549182219664,0.05083750716643408,0.053010302127319546,0.04065126901123828,0.0441631296480773,0.05894316474693672,0.04252623755688546,0.04529246932293366,0.03665909969626227,0.05843077855213778
1997,0.05147472885727173,0.04971524414979767,0.05671595881593885,0.04300684304744968,0.04878937044978602,0.13877966611872994,0.04606811099762973,0.035770896120471025,0.05372544005215494,0.047371859682446865,0.0379130687301541,0.04603397388065743,0.03367345027218499,0.04616708595838089,0.04341336080699803,0.051561322336697454,0.05057243823072551,0.04725177023485541,0.0402251780623414,0.031770284791875936
1998,0.06554595645816065,0.05418632899913594,0.06605307649415908,0.04695444369496558,0.0460235943939837,0.12954965490038953,0.04571231762184303,0.039486274597949435,0.04541428528302248,0.04830140567623963,0.0348588319762612,0.0450444070335966,0.034532007819551,0.036911803982677155,0.045957609181105884,0.05257151531816336,0.05056429607942379,0.03475707625261082,0.04312272156080739,0.03445245600781305
1999,0.06472665128589813,0.05517788581527809,0.060053885374298795,0.04476416749696263,0.03971996014551842,0.13949692122077945,0.04406707946898229,0.04904917991507762,0.04151628788582528,0.04409757361663861,0.03350338661610814,0.03983051665053937,0.03515838497338367,0.03877084430820741,0.04820601542946364,0.051912450722167505,0.04913529863318895,0.03667511423549159,0.03994133502852127,0.044197141093637024
2000,0.06054481717200596,0.05446143278952352,0.051832508409872254,0.04241047032771382,0.040584485422651695,0.14129669050119076,0.04472260743911007,0.04469083475107456,0.04155628596776363,0.04470523887823758,0.039366682353364824,0.0510777069625975,0.03925079432153358,0.03831299677538617,0.0463632144259733,0.05013068311867149,0.051385920459115705,0.036450636980212205,0.04051183594953424,0.040344234119402245
2001,0.06558337257604838,0.042932894041469334,0.06968680998218685,0.042569838923638956,0.03817834789360792,0.13926625539543364,0.045454436752597555,0.0427296528735393,0.04589706660873346,0.04249743832042441,0.036285138883403685,0.04717967305743636,0.03729191470880005,0.03978718534662736,0.044126411928480776,0.04948517246366397,0.049437635967582966,0.0379036684836663,0.043748785066361234,0.03995838385759354
2002,0.06939445157362376,0.04529722419247577,0.05428986733017403,0.05240773622344235,0.03743376015288337,0.14230175070086615,0.04116841320385263,0.043497785643576765,0.045059099644852524,0.041587299983857635,0.033998457566396155,0.04134728055677004,0.035203617010770585,0.04104500596754689,0.04904995417149381,0.0527708659610158,0.054190996814022174,0.033531239820464596,0.045308205374995206,0.04111706794343496
2003,0.06709322123597765,0.044896460597968466,0.06194249832301146,0.04108845613755472,0.039419621238412576,0.14772964292615515,0.04757052365430012,0.04183694217496006,0.044016723967090235,0.04739588117489893,0.03466849146703671,0.03798953242182317,0.03493670538451169,0.0405443996447672,0.045411730299041865,0.050757303676819854,0.04967046200019405,0.03884023407657262,0.04428637306498967,0.039904877033679856
2004,0.06740301291529065,0.040330155195077405,0.055614665570474876,0.043491851542512186,0.04122637668871759,0.15002491312504102,0.04494583618515393,0.0471662698095239,0.043687653163272645,0.043571751336882326,0.0341927313143961,0.044129798781671406,0.031779243192894685,0.03907611399979906,0.05233247908094588,0.04781799215183094,0.05313296521609197,0.03772752194928237,0.040388770084633326,0.04195997141735771
