topic,rank,artist,n_docs,pct_of_topic,total_topic_docs
6,3,Lucio Bukowski,481,1.2028608582574774,39988
6,4,Rohff,446,1.115334600380114,39988
6,5,Kery James,408,1.0203060918275484,39988
6,6,Sinik,405,1.0128038411523457,39988
6,7,Médine,401,1.0028008402520756,39988
6,8,Swift Guad,392,0.9802940882264679,39988
6,9,Keny Arkana,373,0.932779833950185,39988
6,10,Sexion d’Assaut,361,0.9027708312493748,39988
6,11,Disiz,351,0.8777633289986996,39988
6,12,Georgio,344,0.8602580774232269,39988
6,13,Akhenaton,332,0.8302490747224167,39988
6,14,Scylla,307,0.7677303190957288,39988
6,15,Soprano,304,0.7602280684205261,39988
6,16,Lord Esperanza,302,0.7552265679703911,39988
6,17,Oxmo Puccino,301,0.7527258177453237,39988
6,18,Youssoupha,295,0.7377213163949184,39988
6,19,Mac Tyer,293,0.7327198159447834,39988
6,20,La Rumeur,266,0.6651995598679604,39988
7,1,Gims,9,2.4390243902439024,369
7,2,Franglish,9,2.4390243902439024,369
7,3,Elams,7,1.8970189701897018,369
7,4,Therapie TAXI,7,1.8970189701897018,369
7,5,Vegedream,7,1.8970189701897018,369
7,6,JuL,6,1.6260162601626018,369
7,7,Disiz,6,1.6260162601626018,369
7,8,Hatik,6,1.6260162601626018,369
7,9,Soolking,6,1.6260162601626018,369
7,10,Barack,6,1.6260162601626018,369
7,11,Doums,6,1.6260162601626018,369
7,12,Meryl,6,1.6260162601626018,369
7,13,Kekra,5,1.3550135501355014,369
7,14,Nekfeu,5,1.3550135501355014,369
7,15,Retro X,5,1.3550135501355014,369
7,16,Green Money,5,1.3550135501355014,369
7,17,Mister V,5,1.3550135501355014,369
7,18,Wallen,5,1.3550135501355014,369
7,19,Senamo,5,1.3550135501355014,369
7,20,Cabadzi,5,1.3550135501355014,369
8,1,Kekra,21,2.1494370522006143,977
8,2,JuL,16,1.6376663254861823,977
8,3,GLK,16,1.6376663254861823,977
8,4,Jok’Air,15,1.5353121801432956,977
8,5,PLK,13,1.3306038894575232,977
8,6,Gims,12,1.2282497441146365,977
8,7,La Fouine,11,1.1258955987717503,977
8,8,Djadja & Dinaz,11,1.1258955987717503,977
8,9,Leto,11,1.1258955987717503,977
8,10,RK,11,1.1258955987717503,977
8,11,​DA Uzi,11,1.1258955987717503,977
8,12,S-Crew,11,1.1258955987717503,977
8,13,ISK,11,1.1258955987717503,977
8,14,Deen Burbigo,11,1.1258955987717503,977
8,15,IAM,10,1.023541453428864,977
8,16,Sadek,10,1.023541453428864,977
8,17,3010,10,1.023541453428864,977
8,18,47ter,10,1.023541453428864,977
8,19,Rohff,9,0.9211873080859775,977
8,20,Sexion d’Assaut,9,0.9211873080859775,977
9,1,JuL,14,3.954802259887006,354
9,2,Benab,10,2.824858757062147,354
9,3,Retro X,9,2.5423728813559325,354
9,4,KIK,7,1.977401129943503,354
9,5,Ateyaba,7,1.977401129943503,354
9,6,Alrima,7,1.977401129943503,354
9,7,Ninho,6,1.694915254237288,354
9,8,Niska,6,1.694915254237288,354
9,9,La Fève,6,1.694915254237288,354
9,10,Damso,6,1.694915254237288,354
9,11,Djadja & Dinaz,5,1.4124293785310735,354
9,12,Ridsa,5,1.4124293785310735,354
9,13,KaNoé (BEL),5,1.4124293785310735,354
9,14,Niro,4,1.1299435028248588,354
9,15,PLK,4,1.1299435028248588,354
9,16,Leto,4,1.1299435028248588,354
9,17,Freeze Corleone,4,1.1299435028248588,354
9,18,DTF,4,1.1299435028248588,354
9,19,Neg’ Marrons,4,1.1299435028248588,354
9,20,Soolking,4,1.1299435028248588,354
10,1,JuL,78,4.776484996938151,1633
10,2,A2H,32,1.9595835884874464,1633
10,3,Naps,27,1.653398652786283,1633
10,4,Hamza,26,1.5921616656460504,1633
10,5,Jok’Air,26,1.5921616656460504,1633
10,6,Franglish,26,1.5921616656460504,1633
10,7,Ridsa,23,1.4084507042253522,1633
10,8,Naza,19,1.1635027556644213,1633
10,9,KeBlack,18,1.1022657685241886,1633
10,10,Serane,18,1.1022657685241886,1633
10,11,Soolking,16,0.9797917942437232,1633
10,12,Jorrdee,15,0.9185548071034906,1633
10,13,Leto,15,0.9185548071034906,1633
10,14,Lefa,15,0.9185548071034906,1633
10,15,Gims,14,0.8573178199632578,1633
10,16,Alonzo,14,0.8573178199632578,1633
10,17,Dinos,14,0.8573178199632578,1633
10,18,Black M,13,0.7960808328230252,1633
10,19,Hornet La Frappe,13,0.7960808328230252,1633
10,20,Hatik,13,0.7960808328230252,1633
11,1,JuL,132,3.2023289665211063,4122
11,2,Naps,88,2.134885977680738,4122
11,3,Vegedream,77,1.8680252304706453,4122
11,4,Gims,75,1.8195050946142648,4122
11,5,La Fouine,45,1.0917030567685588,4122
11,6,Jarod,44,1.067442988840369,4122
11,7,Lefa,41,0.9946627850557981,4122
11,8,KeBlack,40,0.9704027171276078,4122
11,9,Dadju,38,0.9218825812712276,4122
11,10,Still Fresh,36,0.8733624454148471,4122
11,11,GLK,33,0.8005822416302766,4122
11,12,​DA Uzi,33,0.8005822416302766,4122
11,13,Kekra,32,0.7763221737020863,4122
11,14,Hooss,32,0.7763221737020863,4122
11,15,Lartiste,32,0.7763221737020863,4122
11,16,Ridsa,32,0.7763221737020863,4122
11,17,Djadja & Dinaz,30,0.727802037845706,4122
11,18,Dinos,29,0.7035419699175158,4122
11,19,Franglish,29,0.7035419699175158,4122
11,20,Barack,29,0.7035419699175158,4122
12,1,Booba,17,3.5269709543568464,482
12,2,Rohff,10,2.0746887966804977,482
12,3,Hocus Pocus,10,2.0746887966804977,482
12,4,JuL,8,1.6597510373443984,482
12,5,La Fève,8,1.6597510373443984,482
12,6,Ateyaba,8,1.6597510373443984,482
12,7,F430,8,1.6597510373443984,482
12,8,La Fouine,7,1.4522821576763485,482
12,9,Kekra,7,1.4522821576763485,482
12,10,Hamza,7,1.4522821576763485,482
12,11,Ol’ Kainry,7,1.4522821576763485,482
12,12,Soprano,7,1.4522821576763485,482
12,13,Sultan,7,1.4522821576763485,482
12,14,Serane,7,1.4522821576763485,482
12,15,Sadek,6,1.2448132780082988,482
